"year","month","HF_1","HF_2","PnET_1","PnET_2","PnET_3","Princeton"
1937,9,NA,NA,8.9,7.999,NA,7.51564127604169
1937,10,NA,NA,2.3,2.1825,NA,7.01083649666081
1937,11,NA,NA,-5.1,-1.9215,NA,1.40381571451825
1937,12,NA,NA,-5.9,-7.8835,NA,-11.5129770586567
1938,1,NA,NA,-7.2,-11.4205,NA,-8.70262510238153
1938,2,NA,NA,-7.8,-10.633,NA,-7.85226614815846
1938,3,NA,NA,-7.8,-5.186,NA,-5.34663164692538
1938,4,NA,NA,-0.1,0.543,NA,-1.54586486816404
1938,5,NA,NA,6,6.2425,NA,10.1840611611643
1938,6,NA,NA,11.4,10.742,NA,12.6878479003906
1938,7,NA,NA,13.4,13.83,NA,18.6437769736013
1938,8,NA,NA,15.7,13.152,NA,15.2879656391759
1938,9,NA,NA,6.9,7.999,NA,8.49812011718752
1938,10,NA,NA,2.4,2.1825,NA,4.77051549111645
1938,11,NA,NA,-2.3,-1.9215,NA,1.03480733235679
1938,12,NA,NA,-8.7,-7.8835,NA,-6.9220765144594
1939,1,NA,NA,-13.3,-11.4205,NA,-6.28578451833415
1939,2,NA,NA,-7.5,-10.633,NA,-10.9425306047712
1939,3,NA,NA,-5,-5.186,NA,-7.06974959834927
1939,4,NA,NA,1.1,0.543,NA,0.495904541015648
1939,5,NA,NA,4.6,6.2425,NA,6.02258182648692
1939,6,NA,NA,11.6,10.742,NA,11.8626617431641
1939,7,NA,NA,14.8,13.83,NA,13.2884125740298
1939,8,NA,NA,14.1,13.152,NA,13.2138138309602
1939,9,NA,NA,7,7.999,NA,7.47954813639325
1939,10,NA,NA,4.3,2.1825,NA,5.31950506394912
1939,11,NA,NA,-1.7,-1.9215,NA,-0.49848937988279
1939,12,NA,NA,-6.8,-7.8835,NA,-6.75989822879912
1940,1,NA,NA,-11.8,-11.4205,NA,-8.83619118967362
1940,2,NA,NA,-9.7,-10.633,NA,-7.80480620285558
1940,3,NA,NA,-7.6,-5.186,NA,-4.55885186964463
1940,4,NA,NA,-0.8,0.543,NA,3.48696492513023
1940,5,NA,NA,5.7,6.2425,NA,6.05135891822079
1940,6,NA,NA,11,10.742,NA,13.1920440673828
1940,7,NA,NA,13.2,13.83,NA,16.2180173812374
1940,8,NA,NA,15.2,13.152,NA,13.1242870699975
1940,9,NA,NA,7.6,7.999,NA,10.1590209960938
1940,10,NA,NA,3,2.1825,NA,1.97695410943803
1940,11,NA,NA,-4.3,-1.9215,NA,-0.302723185221331
1940,12,NA,NA,-7.5,-7.8835,NA,-5.47269779328375
1941,1,NA,NA,-14.6,-11.4205,NA,-7.65498125630038
1941,2,NA,NA,-9.2,-10.633,NA,-6.78063921247208
1941,3,NA,NA,-7.4,-5.186,NA,-3.24645228232105
1941,4,NA,NA,-0.9,0.543,NA,1.09249572753909
1941,5,NA,NA,6.2,6.2425,NA,6.50291570848037
1941,6,NA,NA,10.2,10.742,NA,10.9364603678386
1941,7,NA,NA,13.7,13.83,NA,15.2240913637223
1941,8,NA,NA,11.2,13.152,NA,12.6375484343498
1941,9,NA,NA,8.1,7.999,NA,8.31699930826825
1941,10,NA,NA,0.5,2.1825,NA,5.36796599357361
1941,11,NA,NA,-1,-1.9215,NA,-4.09222005208331
1941,12,NA,NA,-7.8,-7.8835,NA,-7.32645214449972
1942,1,NA,NA,-12.6,-11.4205,NA,-6.33184341922881
1942,2,NA,NA,-9.3,-10.633,NA,-6.10576041085377
1942,3,NA,NA,-7.7,-5.186,NA,-2.35605567193798
1942,4,NA,NA,2.4,0.543,NA,2.38893127441409
1942,5,NA,NA,5.9,6.2425,NA,8.78977405178934
1942,6,NA,NA,11.6,10.742,NA,15.4555419921875
1942,7,NA,NA,14.3,13.83,NA,17.328276406565
1942,8,NA,NA,11.1,13.152,NA,15.7607045819683
1942,9,NA,NA,8,7.999,NA,8.72133076985679
1942,10,NA,NA,4,2.1825,NA,6.08081133442543
1942,11,NA,NA,-1.2,-1.9215,NA,-2.21415608723956
1942,12,NA,NA,-6.6,-7.8835,NA,-5.936138719128
1943,1,NA,NA,-11.9,-11.4205,NA,-5.65384324596772
1943,2,NA,NA,-10.1,-10.633,NA,-10.7124329703195
1943,3,NA,NA,-2.4,-5.186,NA,-6.55711236769151
1943,4,NA,NA,0.8,0.543,NA,0.401651000976585
1943,5,NA,NA,8.2,6.2425,NA,7.61670689736645
1943,6,NA,NA,11.4,10.742,NA,12.1857991536459
1943,7,NA,NA,13.4,13.83,NA,14.5383023169733
1943,8,NA,NA,12.6,13.152,NA,13.8112633489794
1943,9,NA,NA,8.9,7.999,NA,7.79104919433596
1943,10,NA,NA,2.9,2.1825,NA,5.86745999243954
1943,11,NA,NA,-2.5,-1.9215,NA,0.0623575846354394
1943,12,NA,NA,-9.7,-7.8835,NA,-7.63600375267765
1944,1,NA,NA,-12.2,-11.4205,NA,-8.25254693800401
1944,2,NA,NA,-9.8,-10.633,NA,-8.40822290880925
1944,3,NA,NA,-6.1,-5.186,NA,-7.15077475270915
1944,4,NA,NA,-2.1,0.543,NA,-0.259730021158831
1944,5,NA,NA,6.9,6.2425,NA,3.91525051978329
1944,6,NA,NA,12.4,10.742,NA,13.4023681640625
1944,7,NA,NA,13.9,13.83,NA,13.3090119392641
1944,8,NA,NA,12.5,13.152,NA,13.1905554986769
1944,9,NA,NA,7.6,7.999,NA,7.87057800292971
1944,10,NA,NA,4,2.1825,NA,3.02836933751262
1944,11,NA,NA,-2.8,-1.9215,NA,-0.687089029947894
1944,12,NA,NA,-11.1,-7.8835,NA,-6.24215422599544
1945,1,NA,NA,-9.4,-11.4205,NA,-9.28763230846772
1945,2,NA,NA,-10.9,-10.633,NA,-10.2525052751813
1945,3,NA,NA,-6.8,-5.186,NA,-5.34358678017891
1945,4,NA,NA,-1.2,0.543,NA,3.95952962239586
1945,5,NA,NA,7.9,6.2425,NA,7.65337819745466
1945,6,NA,NA,11.1,10.742,NA,13.5942789713542
1945,7,NA,NA,13.8,13.83,NA,16.6880796370968
1945,8,NA,NA,13.7,13.152,NA,15.5813704952117
1945,9,NA,NA,9.8,7.999,NA,9.64477844238283
1945,10,NA,NA,1.8,2.1825,NA,0.517351507371494
1945,11,NA,NA,-1.7,-1.9215,NA,-0.97776184082029
1945,12,NA,NA,-10.2,-7.8835,NA,-5.8012982768397
1946,1,NA,NA,-14.3,-11.4205,NA,-10.0658891247165
1946,2,NA,NA,-9.5,-10.633,NA,-9.4863821847098
1946,3,NA,NA,-1.7,-5.186,NA,-7.03296705676661
1946,4,NA,NA,2.4,0.543,NA,3.70198262532554
1946,5,NA,NA,4.7,6.2425,NA,7.19582224199851
1946,6,NA,NA,11.1,10.742,NA,12.4262451171875
1946,7,NA,NA,14.2,13.83,NA,13.9461638419859
1946,8,NA,NA,12.3,13.152,NA,16.1409860918599
1946,9,NA,NA,10.5,7.999,NA,10.0218943277995
1946,10,NA,NA,1.5,2.1825,NA,3.11320623582412
1946,11,NA,NA,-1.1,-1.9215,NA,-0.988703409830706
1946,12,NA,NA,-11.2,-7.8835,NA,-8.46284947549141
1947,1,NA,NA,-11.2,-11.4205,NA,-5.89689705141127
1947,2,NA,NA,-12.5,-10.633,NA,-9.79202717372347
1947,3,NA,NA,-1.3,-5.186,NA,-6.46390922300275
1947,4,NA,NA,-0.6,0.543,NA,0.307389322916689
1947,5,NA,NA,5.5,6.2425,NA,7.48006985572079
1947,6,NA,NA,10.3,10.742,NA,12.139638264974
1947,7,NA,NA,12.9,13.83,NA,15.1400991132183
1947,8,NA,NA,12.1,13.152,NA,13.6733908376386
1947,9,NA,NA,9.2,7.999,NA,7.5685485839844
1947,10,NA,NA,3.3,2.1825,NA,3.94961921938006
1947,11,NA,NA,-0.1,-1.9215,NA,0.109096272786481
1947,12,NA,NA,-8.4,-7.8835,NA,-6.90591548796621
1948,1,NA,NA,-10,-11.4205,NA,-13.4116783880418
1948,2,NA,NA,-10.1,-10.633,NA,-12.8225458605536
1948,3,NA,NA,-5.5,-5.186,NA,-4.35106555569554
1948,4,NA,NA,-0.1,0.543,NA,2.81453145345054
1948,5,NA,NA,5.8,6.2425,NA,9.02035896547381
1948,6,NA,NA,9.4,10.742,NA,12.5095458984375
1948,7,NA,NA,15.7,13.83,NA,16.1349485335812
1948,8,NA,NA,14,13.152,NA,15.9774837370842
1948,9,NA,NA,8.3,7.999,NA,8.66728108723961
1948,10,NA,NA,4.5,2.1825,NA,3.11639778383319
1948,11,NA,NA,-3.4,-1.9215,NA,1.57420654296877
1948,12,NA,NA,-10.2,-7.8835,NA,-5.44419240643899
1949,1,NA,NA,-15.1,-11.4205,NA,-6.04352121660784
1949,2,NA,NA,-13.1,-10.633,NA,-7.39597385951449
1949,3,NA,NA,-5.9,-5.186,NA,-4.37188838835683
1949,4,NA,NA,1,0.543,NA,2.02717488606773
1949,5,NA,NA,6.2,6.2425,NA,7.07115793535789
1949,6,NA,NA,9.6,10.742,NA,13.3754536946615
1949,7,NA,NA,14.1,13.83,NA,16.3330568375126
1949,8,NA,NA,13.8,13.152,NA,14.4156305128528
1949,9,NA,NA,7.2,7.999,NA,9.0863962809245
1949,10,NA,NA,2.5,2.1825,NA,5.62739494077623
1949,11,NA,NA,1.6,-1.9215,NA,-2.30838317871091
1949,12,NA,NA,-7.1,-7.8835,NA,-7.4003228956653
1950,1,NA,NA,-7.1,-11.4205,NA,-5.99412014868949
1950,2,NA,NA,-8.8,-10.633,NA,-10.7124329703195
1950,3,NA,NA,-4.7,-5.186,NA,-8.23482754615043
1950,4,NA,NA,1.6,0.543,NA,-0.446676635742165
1950,5,NA,NA,5.9,6.2425,NA,6.38695481823339
1950,6,NA,NA,12.4,10.742,NA,11.1240702311198
1950,7,NA,NA,15.3,13.83,NA,13.4735804403982
1950,8,NA,NA,13.5,13.152,NA,12.800193343624
1950,9,NA,NA,7.8,7.999,NA,8.14704488118492
1950,10,NA,NA,4.4,2.1825,NA,4.68022480626262
1950,11,NA,NA,-3.3,-1.9215,NA,-0.218066406249977
1950,12,NA,NA,-6.9,-7.8835,NA,-6.85724339638985
1951,1,NA,NA,-7.1,-11.4205,NA,-7.96016688193042
1951,2,NA,NA,-12.3,-10.633,NA,-7.30931483677453
1951,3,NA,NA,-8.3,-5.186,NA,-2.96627138199342
1951,4,NA,NA,0,0.543,NA,2.05062357584638
1951,5,NA,NA,5.8,6.2425,NA,6.2309519121724
1951,6,NA,NA,10.5,10.742,NA,11.1240997314453
1951,7,NA,NA,13.2,13.83,NA,14.8108144452495
1951,8,NA,NA,12.4,13.152,NA,13.2357687673261
1951,9,NA,NA,6.9,7.999,NA,9.63155924479169
1951,10,NA,NA,3.6,2.1825,NA,4.92285038117442
1951,11,NA,NA,-0.3,-1.9215,NA,-3.52614847819008
1951,12,NA,NA,-6.8,-7.8835,NA,-8.66586520287296
1952,1,NA,NA,-8.7,-11.4205,NA,-8.35360934349796
1952,2,NA,NA,-8.2,-10.633,NA,-7.75730822332972
1952,3,NA,NA,-3.8,-5.186,NA,-4.46229917464715
1952,4,NA,NA,1.3,0.543,NA,3.30916035970054
1952,5,NA,NA,5.6,6.2425,NA,5.4645206574471
1952,6,NA,NA,10.6,10.742,NA,12.5842732747396
1952,7,NA,NA,14.2,13.83,NA,15.1370178222656
1952,8,NA,NA,12.5,13.152,NA,13.3947043142011
1952,9,NA,NA,8.5,7.999,NA,10.2032043457031
1952,10,NA,NA,4,2.1825,NA,1.7497979933216
1952,11,NA,NA,-4,-1.9215,NA,-1.25057169596352
1952,12,NA,NA,-8.7,-7.8835,NA,-5.84569249306953
1953,1,NA,NA,-8.7,-11.4205,NA,-6.93266562184978
1953,2,NA,NA,-8.5,-10.633,NA,-6.07101832798547
1953,3,NA,NA,-4.5,-5.186,NA,-2.54264605122226
1953,4,NA,NA,2.1,0.543,NA,2.34251810709638
1953,5,NA,NA,4.8,6.2425,NA,7.7618829542591
1953,6,NA,NA,11.9,10.742,NA,11.0663045247396
1953,7,NA,NA,14.7,13.83,NA,13.5815841182586
1953,8,NA,NA,12.8,13.152,NA,12.4387972924017
1953,9,NA,NA,8.5,7.999,NA,9.47369791666669
1953,10,NA,NA,1.4,2.1825,NA,3.38278867660033
1953,11,NA,NA,-1.4,-1.9215,NA,-1.34558512369789
1953,12,NA,NA,-6.1,-7.8835,NA,-4.1539859894783
1954,1,NA,NA,-7.4,-11.4205,NA,-11.5531391759072
1954,2,NA,NA,-6.8,-10.633,NA,-5.62673688616069
1954,3,NA,NA,-3.3,-5.186,NA,-4.17695588142639
1954,4,NA,NA,2,0.543,NA,1.67197265625002
1954,5,NA,NA,7,6.2425,NA,6.71804986769155
1954,6,NA,NA,10.7,10.742,NA,12.239165242513
1954,7,NA,NA,13.7,13.83,NA,13.1234817997102
1954,8,NA,NA,11.7,13.152,NA,11.899317390688
1954,9,NA,NA,9,7.999,NA,9.2903025309245
1954,10,NA,NA,3.6,2.1825,NA,5.97144519436746
1954,11,NA,NA,-0.6,-1.9215,NA,-1.0796691894531
1954,12,NA,NA,-4.6,-7.8835,NA,-6.54894645444806
1955,1,NA,NA,-12,-11.4205,NA,-9.25845947265623
1955,2,NA,NA,-6.2,-10.633,NA,-7.66422882080076
1955,3,NA,NA,-4.8,-5.186,NA,-4.27274957472276
1955,4,NA,NA,0.8,0.543,NA,2.83783264160159
1955,5,NA,NA,5.7,6.2425,NA,8.22586925875758
1955,6,NA,NA,11.3,10.742,NA,11.8896504720052
1955,7,NA,NA,12.6,13.83,NA,15.9893304640247
1955,8,NA,NA,11.3,13.152,NA,15.8932650658392
1955,9,NA,NA,8.5,7.999,NA,9.00697428385419
1955,10,NA,NA,5.6,2.1825,NA,4.63241951234881
1955,11,NA,NA,-1.5,-1.9215,NA,-1.41660156249998
1955,12,NA,NA,-7.2,-7.8835,NA,-11.1105579991494
1956,1,NA,NA,-10,-11.4205,NA,-7.03558566185734
1956,2,NA,NA,-8.4,-10.633,NA,-8.21794054754847
1956,3,NA,NA,-5.3,-5.186,NA,-7.88725645003778
1956,4,NA,NA,1.8,0.543,NA,-0.572961425781227
1956,5,NA,NA,7,6.2425,NA,4.24080908990678
1956,6,NA,NA,10.7,10.742,NA,12.2408345540365
1956,7,NA,NA,15.3,13.83,NA,13.4009997952369
1956,8,NA,NA,15.2,13.152,NA,12.9645216418851
1956,9,NA,NA,7.8,7.999,NA,7.87057800292971
1956,10,NA,NA,3.9,2.1825,NA,2.10137624432966
1956,11,NA,NA,-1.7,-1.9215,NA,-1.79039306640623
1956,12,NA,NA,-11.8,-7.8835,NA,-5.78745904737901
1957,1,NA,NA,-7.6,-11.4205,NA,-15.4751820225869
1957,2,NA,NA,-8.5,-10.633,NA,-6.98764866420199
1957,3,NA,NA,-8.2,-5.186,NA,-3.77946048859625
1957,4,NA,NA,-1.3,0.543,NA,2.03336079915367
1957,5,NA,NA,3,6.2425,NA,6.83087335401968
1957,6,NA,NA,11.7,10.742,NA,13.3251770019531
1957,7,NA,NA,12.6,13.83,NA,13.1716513356855
1957,8,NA,NA,12.3,13.152,NA,10.716216844128
1957,9,NA,NA,6.8,7.999,NA,9.43745625813804
1957,10,NA,NA,1.9,2.1825,NA,3.30488911290325
1957,11,NA,NA,-2.1,-1.9215,NA,0.227709960937523
1957,12,NA,NA,-6.1,-7.8835,NA,-4.0582572690902
1958,1,NA,NA,-15.6,-11.4205,NA,-9.09641802387851
1958,2,NA,NA,-7.6,-10.633,NA,-12.5932678222656
1958,3,NA,NA,-4.4,-5.186,NA,-2.12720927576863
1958,4,NA,NA,1.2,0.543,NA,2.20178731282554
1958,5,NA,NA,5.8,6.2425,NA,5.6275091355847
1958,6,NA,NA,12,10.742,NA,9.67962748209638
1958,7,NA,NA,12.7,13.83,NA,15.2096339071951
1958,8,NA,NA,10.2,13.152,NA,13.6249102192541
1958,9,NA,NA,8.6,7.999,NA,9.95645853678388
1958,10,NA,NA,2.6,2.1825,NA,2.67437429120466
1958,11,NA,NA,-0.3,-1.9215,NA,-0.774018351236956
1958,12,NA,NA,-4.3,-7.8835,NA,-12.8547788558468
1959,1,NA,NA,-8.7,-11.4205,NA,-10.8098973428049
1959,2,NA,NA,-12.5,-10.633,NA,-13.0608963012695
1959,3,NA,NA,-2.2,-5.186,NA,-5.82355248235885
1959,4,NA,NA,1.1,0.543,NA,1.88707478841148
1959,5,NA,NA,4.8,6.2425,NA,8.29270078597533
1959,6,NA,NA,8.7,10.742,NA,12.8388173421224
1959,7,NA,NA,14.8,13.83,NA,15.8704576061618
1959,8,NA,NA,12.8,13.152,NA,15.3884117864794
1959,9,NA,NA,9.1,7.999,NA,11.7779561360677
1959,10,NA,NA,2.2,2.1825,NA,5.51212414157008
1959,11,NA,NA,-1.4,-1.9215,NA,-1.08721720377602
1959,12,NA,NA,-13.2,-7.8835,NA,-5.69481949344756
1960,1,NA,NA,-11.2,-11.4205,NA,-9.76269354051157
1960,2,NA,NA,-12.9,-10.633,NA,-6.50308206492455
1960,3,NA,NA,-6.3,-5.186,NA,-8.1486375378024
1960,4,NA,NA,0.6,0.543,NA,2.28040161132815
1960,5,NA,NA,7.6,6.2425,NA,8.70652012978833
1960,6,NA,NA,11.1,10.742,NA,11.9060872395834
1960,7,NA,NA,15.1,13.83,NA,13.0028595955141
1960,8,NA,NA,14.5,13.152,NA,13.5405369912425
1960,9,NA,NA,10.1,7.999,NA,9.46709798177086
1960,10,NA,NA,4,2.1825,NA,2.45871641097533
1960,11,NA,NA,-1.5,-1.9215,NA,-1.71210734049477
1960,12,NA,NA,-6.1,-7.8835,NA,-12.7161488194619
1961,1,NA,NA,-9.9,-11.4205,NA,-16.4520260718561
1961,2,NA,NA,-6.8,-10.633,NA,-11.0489219665527
1961,3,NA,NA,-9,-5.186,NA,-5.23437519688758
1961,4,NA,NA,0.8,0.543,NA,0.337246704101585
1961,5,NA,NA,7,6.2425,NA,5.43406214560234
1961,6,NA,NA,10.4,10.742,NA,11.3090057373047
1961,7,NA,NA,12.2,13.83,NA,13.6491303474673
1961,8,NA,NA,12.7,13.152,NA,12.674955109627
1961,9,NA,NA,8.3,7.999,NA,12.3959045410156
1961,10,NA,NA,1.7,2.1825,NA,4.47411991242442
1961,11,NA,NA,-1.4,-1.9215,NA,-0.177925618489561
1961,12,NA,NA,-12.4,-7.8835,NA,-6.99393507434474
1962,1,NA,NA,-15.5,-11.4205,NA,-11.9825461110761
1962,2,NA,NA,-10.8,-10.633,NA,-12.0563513619559
1962,3,NA,NA,-5.8,-5.186,NA,-4.57848648563506
1962,4,NA,NA,0.1,0.543,NA,0.669267781575544
1962,5,NA,NA,5,6.2425,NA,6.28802372101817
1962,6,NA,NA,11.1,10.742,NA,12.1881591796875
1962,7,NA,NA,13.4,13.83,NA,12.1280535298009
1962,8,NA,NA,12.8,13.152,NA,13.2625356366558
1962,9,NA,NA,11.7,7.999,NA,8.01763407389325
1962,10,NA,NA,4.2,2.1825,NA,3.23620388892391
1962,11,NA,NA,-1.4,-1.9215,NA,-3.37790832519529
1962,12,NA,NA,-7.9,-7.8835,NA,-11.8255996211882
1963,1,NA,NA,-12.4,-11.4205,NA,-12.9752794819493
1963,2,NA,NA,-13.6,-10.633,NA,-14.6378338405064
1963,3,NA,NA,-5.5,-5.186,NA,-5.05980874338455
1963,4,NA,NA,-0.3,0.543,NA,-0.813539632161436
1963,5,NA,NA,4.8,6.2425,NA,5.34649736958168
1963,6,NA,NA,10.8,10.742,NA,10.68349609375
1963,7,NA,NA,10.8,13.83,NA,13.6073517830141
1963,8,NA,NA,12.4,13.152,NA,11.6203414424773
1963,9,NA,NA,7.4,7.999,NA,6.79113464355471
1963,10,NA,NA,2.5,2.1825,NA,5.12049501480597
1963,11,NA,NA,-3.5,-1.9215,NA,2.22584635416669
1963,12,NA,NA,-11.1,-7.8835,NA,-12.1708198793473
1964,1,-10.6206896551724,NA,-12.2,-11.4205,NA,-10.2194550544985
1964,2,-12.6551724137931,NA,-14.6,-10.633,NA,-11.2357186153017
1964,3,-5.07142857142857,NA,-5.1,-5.186,NA,-3.88437696887599
1964,4,-0.8,NA,-0.8,0.543,NA,0.350389607747419
1964,5,5.80645161290323,NA,4.9,6.2425,NA,7.3233109012727
1964,6,9.73333333333333,NA,10.7,10.742,NA,10.6678863525391
1964,7,13.8888888888889,NA,14.1,13.83,NA,14.6600733603201
1964,8,9.64516129032258,NA,11.2,13.152,NA,9.88886462796121
1964,9,6.86206896551724,NA,6,7.999,NA,7.2716013590495
1964,10,0.903225806451613,NA,3.1,2.1825,NA,1.1884212370842
1964,11,-1.4,NA,1.2,-1.9215,NA,-2.08746337890623
1964,12,-8.46666666666667,NA,-12,-7.8835,NA,-8.04500919465094
1965,1,-12.84,NA,-10.6,-11.4205,NA,-12.7733481130292
1965,2,-12.1111111111111,NA,-12.7,-10.633,NA,-10.9095492771693
1965,3,-5.74193548387097,NA,-4.6,-5.186,NA,-4.83054396106349
1965,4,-1.7,NA,-0.3,0.543,NA,-0.57468566894529
1965,5,5.4,NA,6.1,6.2425,NA,7.14491892168601
1965,6,9.06666666666667,NA,10,10.742,NA,9.72775980631513
1965,7,11.3870967741935,NA,14.9,13.83,NA,11.6497072281376
1965,8,12.6451612903226,NA,9.9,13.152,NA,13.0184324202999
1965,9,9.83333333333333,NA,7.5,7.999,NA,10.3093536376953
1965,10,1.80645161290323,NA,1,2.1825,NA,2.6437690980973
1965,11,-3.93333333333333,NA,-2.4,-1.9215,NA,-3.1189758300781
1965,12,-6.32258064516129,NA,-7.7,-7.8835,NA,-5.86739442886843
1966,1,-11.2258064516129,NA,-12.7,-11.4205,NA,-10.5158698297316
1966,2,-9.67857142857143,NA,-11.4,-10.633,NA,-10.2230351039341
1966,3,-5.12903225806452,NA,-5.3,-5.186,NA,-3.64124440839211
1966,4,-1.7,NA,-1,0.543,NA,-0.871181233723936
1966,5,3.41935483870968,NA,6.2,6.2425,NA,5.46499121881303
1966,6,10.3,NA,9.6,10.742,NA,11.7963582356771
1966,7,12.551724137931,NA,12.1,13.83,NA,13.0454198037425
1966,8,11.6774193548387,NA,13.1,13.152,NA,12.3523498535156
1966,9,6.56666666666667,NA,9.1,7.999,NA,7.79685872395836
1966,10,1,NA,1.6,2.1825,NA,2.29484981413813
1966,11,-0.633333333333333,NA,-3,-1.9215,NA,0.853616333007835
1966,12,-9.45161290322581,NA,-6.7,-7.8835,NA,-7.64955995621218
1967,1,-7.96774193548387,NA,-10.7,-11.4205,NA,-7.29310873708415
1967,2,-14.0714285714286,NA,-10.2,-10.633,NA,-12.5949855259486
1967,3,-8.19354838709677,NA,-4.5,-5.186,NA,-7.64900177986389
1967,4,-1.3,NA,-1.2,0.543,NA,-0.0570485432942481
1967,5,1.19354838709677,NA,4.6,6.2425,NA,3.15744491084932
1967,6,11.6666666666667,NA,11,10.742,NA,13.0464589436849
1967,7,14.9354838709677,NA,13.3,13.83,NA,16.190334000126
1967,8,12.8064516129032,NA,12.6,13.152,NA,14.2971484768775
1967,9,7.66666666666667,NA,7.2,7.999,NA,8.86936543782554
1967,10,2.87096774193548,NA,1.2,2.1825,NA,4.53716627551666
1967,11,-5.16666666666667,NA,-0.3,-1.9215,NA,-2.75735066731769
1967,12,-7.96774193548387,NA,-8.6,-7.8835,NA,-6.30637600806449
1968,1,-14.0322580645161,NA,-7.8,-11.4205,NA,-13.5265716552734
1968,2,-13.1724137931034,NA,-13.4,-10.633,NA,-12.2841005522629
1968,3,-5,NA,-8,-5.186,NA,-3.8952451644405
1968,4,1.06666666666667,NA,-0.7,0.543,NA,2.11014302571617
1968,5,4.38709677419355,NA,2.5,6.2425,NA,5.6747995684224
1968,6,11.448275862069,NA,11.9,10.742,NA,12.4693003336589
1968,7,14.1034482758621,NA,15.5,13.83,NA,15.0246678506175
1968,8,10.7333333333333,NA,13.8,13.152,NA,12.7675749747984
1968,9,9.1,NA,7.8,7.999,NA,10.7560475667318
1968,10,4,NA,3.2,2.1825,NA,5.37381946194559
1968,11,-2.48275862068966,NA,-3.8,-1.9215,NA,-1.46168111165362
1968,12,-10.7741935483871,NA,-7.5,-7.8835,NA,-8.72333078692034
1969,1,-10.7741935483871,NA,-14.2,-11.4205,NA,-10.2034160983178
1969,2,-8.66666666666667,NA,-12.5,-10.633,NA,-8.58366786411828
1969,3,-6.90322580645161,NA,-4.3,-5.186,NA,-5.47776666456651
1969,4,0.933333333333333,NA,1.4,0.543,NA,2.47291768391929
1969,5,4.7741935483871,NA,4.8,6.2425,NA,6.31682542370214
1969,6,10.7586206896552,NA,11.3,10.742,NA,12.7064025878906
1969,7,13.6774193548387,NA,14.5,13.83,NA,14.7281423261089
1969,8,13.4838709677419,NA,11.9,13.152,NA,14.8284693564138
1969,9,9.03333333333333,NA,9,7.999,NA,11.1365804036459
1969,10,2.58064516129032,NA,4.5,2.1825,NA,3.77095651934226
1969,11,-1.53333333333333,NA,-2.3,-1.9215,NA,-0.129455566406227
1969,12,-9.2258064516129,NA,-9.8,-7.8835,NA,-7.79529812720512
1970,1,-17.0666666666667,NA,-11.1,-11.4205,NA,-17.2902154737903
1970,2,-11.1785714285714,NA,-9,-10.633,NA,-9.70271530151365
1970,3,-6.96666666666667,NA,-6.4,-5.186,NA,-5.54480098601308
1970,4,-0.466666666666667,NA,1.3,0.543,NA,0.523029581705752
1970,5,6.80645161290323,NA,5.4,6.2425,NA,8.49136529737905
1970,6,10.5333333333333,NA,11.4,10.742,NA,12.2730204264323
1970,7,14.52,NA,14,13.83,NA,14.8481709141885
1970,8,13.3461538461538,NA,14.1,13.152,NA,13.9439419654108
1970,9,9.43333333333333,NA,9.5,7.999,NA,10.6642618815104
1970,10,3.36666666666667,NA,2.1,2.1825,NA,6.08902548513107
1970,11,-0.241379310344828,NA,-1,-1.9215,NA,0.635483805338564
1970,12,-10.7741935483871,NA,-9,-7.8835,NA,-10.3528444351688
1971,1,-15.9354838709677,NA,-16.9,-11.4205,NA,-15.3034916047127
1971,2,-10.3214285714286,NA,-11,-10.633,NA,-9.43628104073658
1971,3,-6.67741935483871,NA,-6.3,-5.186,NA,-6.04163601783012
1971,4,-2.03333333333333,NA,-0.2,0.543,NA,-0.564356486002581
1971,5,4.93548387096774,NA,7.3,6.2425,NA,6.45645811019407
1971,6,9.9,NA,11.2,10.742,NA,11.3447713216146
1971,7,12.9032258064516,NA,14.7,13.83,NA,13.365608264554
1971,8,12.7096774193548,NA,13.1,13.152,NA,13.2937039283014
1971,9,11.1666666666667,NA,9.5,7.999,NA,12.3879801432292
1971,10,6.19354838709677,NA,4.3,2.1825,NA,7.21927155525456
1971,11,-2.63333333333333,NA,-0.7,-1.9215,NA,-2.09063415527341
1971,12,-6.83870967741935,NA,-10.3,-7.8835,NA,-6.19858103106097
1972,1,-10.0322580645161,NA,-15.8,-11.4205,NA,-9.62126179356727
1972,2,-10.8965517241379,NA,-9.8,-10.633,NA,-11.7131834885169
1972,3,-6.38709677419355,NA,-5.7,-5.186,NA,-6.06007454164564
1972,4,-2.6,NA,-1.2,0.543,NA,-1.43038635253904
1972,5,6.03225806451613,NA,5,6.2425,NA,7.21981496503278
1972,6,11.4333333333333,NA,10.6,10.742,NA,12.5952138264974
1972,7,14.6,NA,12.7,13.83,NA,15.5127522130167
1972,8,12.3666666666667,NA,12.3,13.152,NA,13.1541204637097
1972,9,8.83333333333333,NA,10.9,7.999,NA,8.91501668294273
1972,10,1.06666666666667,NA,5.4,2.1825,NA,1.46219836819559
1972,11,-2.83333333333333,NA,-2.9,-1.9215,NA,-2.24048055013019
1972,12,-6.83870967741935,NA,-6.8,-7.8835,NA,-6.09679604807205
1973,1,-9.13333333333333,NA,-10.2,-11.4205,NA,-8.72663652973788
1973,2,-11.1785714285714,NA,-12.3,-10.633,NA,-9.66150076729908
