"V1","V2","V3","V4","V5","V6","V7","V8"
NA,NA,NA,NA,241.776,204.3051,NA,234.496812438965
NA,NA,NA,NA,200.823,198.9177,NA,232.52617965206
NA,NA,NA,NA,190.311,183.29205,NA,212.891626665669
NA,NA,NA,NA,184.836,164.5566,NA,154.655317942301
NA,NA,NA,NA,143.007,128.87055,NA,123.938770417244
NA,NA,NA,NA,79.059,84.1398,NA,74.0528881072998
NA,NA,NA,NA,78.402,74.99655,NA,56.4976352568596
NA,NA,NA,NA,88.476,89.40675,NA,79.2073129223239
NA,NA,NA,NA,127.02,122.1582,NA,120.450431551252
NA,NA,NA,NA,145.416,155.9937,NA,178.987800844254
NA,NA,NA,NA,196.662,187.05885,NA,205.374931844076
NA,NA,NA,NA,208.926,210.92985,NA,227.006620837796
NA,NA,NA,NA,222.066,204.3051,NA,232.583122762044
NA,NA,NA,NA,221.847,198.9177,NA,234.814511699061
NA,NA,NA,NA,197.538,183.29205,NA,238.943393584221
NA,NA,NA,NA,169.068,164.5566,NA,169.800331624349
NA,NA,NA,NA,137.094,128.87055,NA,119.82886222101
NA,NA,NA,NA,90.666,84.1398,NA,67.8667120615641
NA,NA,NA,NA,74.46,74.99655,NA,64.0526423300466
NA,NA,NA,NA,93.075,89.40675,NA,70.596129263601
NA,NA,NA,NA,132.495,122.1582,NA,116.679355893816
NA,NA,NA,NA,156.804,155.9937,NA,154.216296288275
NA,NA,NA,NA,200.604,187.05885,NA,180.059409586589
NA,NA,NA,NA,205.86,210.92985,NA,228.444689104634
NA,NA,NA,NA,212.211,204.3051,NA,272.450343322754
NA,NA,NA,NA,219,198.9177,NA,259.092286632907
NA,NA,NA,NA,193.377,183.29205,NA,243.067469443044
NA,NA,NA,NA,173.667,164.5566,NA,187.425913747152
NA,NA,NA,NA,138.846,128.87055,NA,143.120354437059
NA,NA,NA,NA,73.584,84.1398,NA,82.3881270090739
NA,NA,NA,NA,78.402,74.99655,NA,62.8765022523942
NA,NA,NA,NA,85.41,89.40675,NA,77.6733039117628
NA,NA,NA,NA,122.421,122.1582,NA,119.382320798677
NA,NA,NA,NA,168.411,155.9937,NA,155.920517213883
NA,NA,NA,NA,205.203,187.05885,NA,200.138362375895
NA,NA,NA,NA,217.905,210.92985,NA,226.032674481792
NA,NA,NA,NA,204.984,204.3051,NA,249.647557067871
