"V1","V2","V3","V4","V5","V6","V7","V8"
NA,NA,NA,NA,8.3,9.192,NA,227.100018496276
NA,NA,NA,NA,11,10.9265,NA,64.9999951074278
NA,NA,NA,NA,16.3,10.22,NA,70.5999930660255
NA,NA,NA,NA,8.9,8.96,NA,98.6999908229336
NA,NA,NA,NA,10.3,9.448,NA,70.8999976122868
NA,NA,NA,NA,5.5,7.1995,NA,92.3999981983798
NA,NA,NA,NA,6.1,9.2545,NA,106.59999747877
NA,NA,NA,NA,8.2,10.123,NA,120.500007894589
NA,NA,NA,NA,8.6,9.845,NA,42.7999985833594
NA,NA,NA,NA,15.8,9.368,NA,79.4000028996379
NA,NA,NA,NA,21.7,11.341,NA,56.7999924067408
NA,NA,NA,NA,9.3,10.797,NA,96.4000066378503
NA,NA,NA,NA,24.5,9.192,NA,70.9999932882056
NA,NA,NA,NA,7,10.9265,NA,106.000002776273
NA,NA,NA,NA,8.3,10.22,NA,17.3999982289388
NA,NA,NA,NA,9.9,8.96,NA,81.1999994621146
NA,NA,NA,NA,6.8,9.448,NA,56.5999975679006
NA,NA,NA,NA,8.7,7.1995,NA,76.9000026295544
NA,NA,NA,NA,10.3,9.2545,NA,106.900000409223
NA,NA,NA,NA,11.4,10.123,NA,146.100010955706
NA,NA,NA,NA,4.3,9.845,NA,145.699992301525
NA,NA,NA,NA,6.4,9.368,NA,61.7000005468071
NA,NA,NA,NA,5.6,11.341,NA,88.3000044850633
NA,NA,NA,NA,8.8,10.797,NA,51.799997681519
NA,NA,NA,NA,5.6,9.192,NA,60.7000031566713
NA,NA,NA,NA,11.3,10.9265,NA,24.300000211224
NA,NA,NA,NA,2.9,10.22,NA,149.099997463418
NA,NA,NA,NA,8.7,8.96,NA,90.1999994541256
NA,NA,NA,NA,6.4,9.448,NA,56.4000018057413
NA,NA,NA,NA,8.8,7.1995,NA,40.6999998172978
NA,NA,NA,NA,10.4,9.2545,NA,41.2999990774551
NA,NA,NA,NA,13.5,10.123,NA,12.0000003298628
NA,NA,NA,NA,14.3,9.845,NA,88.7000001937849
NA,NA,NA,NA,6.3,9.368,NA,103.399998402529
NA,NA,NA,NA,7.7,11.341,NA,120.099995448254
NA,NA,NA,NA,4.7,10.797,NA,47.900000604568
NA,NA,NA,NA,6.3,9.192,NA,68.4000022534747
NA,NA,NA,NA,3.5,10.9265,NA,57.0999967418174
NA,NA,NA,NA,17.1,10.22,NA,82.5999962689821
NA,NA,NA,NA,8.8,8.96,NA,82.4999986973125
NA,NA,NA,NA,7.2,9.448,NA,69.199998032127
NA,NA,NA,NA,5.8,7.1995,NA,48.89999967927
NA,NA,NA,NA,5.3,9.2545,NA,157.299995468929
NA,NA,NA,NA,2.8,10.123,NA,34.9999980840948
NA,NA,NA,NA,6.7,9.845,NA,92.3000029055402
NA,NA,NA,NA,7,9.368,NA,101.800002297387
NA,NA,NA,NA,9.2,11.341,NA,157.500006328337
NA,NA,NA,NA,7.5,10.797,NA,54.5000042533502
NA,NA,NA,NA,2.9,9.192,NA,80.1999958101078
NA,NA,NA,NA,6.8,10.9265,NA,72.4999971454963
NA,NA,NA,NA,8.5,10.22,NA,130.399988929275
NA,NA,NA,NA,8.2,8.96,NA,116.099994591787
NA,NA,NA,NA,8.4,9.448,NA,64.8000050816336
NA,NA,NA,NA,6.4,7.1995,NA,42.7999990351964
NA,NA,NA,NA,16.4,9.2545,NA,70.0000001757871
NA,NA,NA,NA,4.4,10.123,NA,94.5000077888835
NA,NA,NA,NA,7.5,9.845,NA,122.599998075748
NA,NA,NA,NA,9.9,9.368,NA,58.2999995545833
NA,NA,NA,NA,13.7,11.341,NA,94.8000011325348
NA,NA,NA,NA,5.8,10.797,NA,62.800002865697
NA,NA,NA,NA,7.5,9.192,NA,32.500002568122
NA,NA,NA,NA,8.4,10.9265,NA,117.499994777609
NA,NA,NA,NA,12.5,10.22,NA,145.800003389013
NA,NA,NA,NA,13.7,8.96,NA,14.1999993196805
NA,NA,NA,NA,6.7,9.448,NA,41.9000009307638
NA,NA,NA,NA,4.5,7.1995,NA,58.0000023997854
NA,NA,NA,NA,7.9,9.2545,NA,107.999991613906
NA,NA,NA,NA,9.4,10.123,NA,87.6999965810683
NA,NA,NA,NA,13.3,9.845,NA,39.799998316721
NA,NA,NA,NA,5.8,9.368,NA,158.999999449588
NA,NA,NA,NA,10.4,11.341,NA,75.8000010915566
NA,NA,NA,NA,8.1,10.797,NA,61.2999969162047
NA,NA,NA,NA,3.5,9.192,NA,164.49999853503
NA,NA,NA,NA,14,10.9265,NA,52.4000020493986
NA,NA,NA,NA,14.1,10.22,NA,82.1000005673341
NA,NA,NA,NA,2.9,8.96,NA,59.7000004476286
NA,NA,NA,NA,4.8,9.448,NA,99.0000020829029
NA,NA,NA,NA,6.6,7.1995,NA,92.5999959741603
NA,NA,NA,NA,10.8,9.2545,NA,53.0000004451722
NA,NA,NA,NA,9.4,10.123,NA,151.600007526577
NA,NA,NA,NA,3.6,9.845,NA,153.299998148577
NA,NA,NA,NA,17.3,9.368,NA,184.699997096322
NA,NA,NA,NA,6.4,11.341,NA,146.800012659514
NA,NA,NA,NA,4,10.797,NA,68.4000008709518
NA,NA,NA,NA,14.5,9.192,NA,50.999997620238
NA,NA,NA,NA,6.5,10.9265,NA,61.8000017479062
NA,NA,NA,NA,10.5,10.22,NA,100.0000057742
NA,NA,NA,NA,8,8.96,NA,98.5000123386271
NA,NA,NA,NA,9,9.448,NA,66.1999967414886
NA,NA,NA,NA,9.9,7.1995,NA,67.2000013757497
NA,NA,NA,NA,5.5,9.2545,NA,30.6999986092706
NA,NA,NA,NA,11.6,10.123,NA,61.299998477989
NA,NA,NA,NA,13.1,9.845,NA,162.899988039862
NA,NA,NA,NA,14.9,9.368,NA,74.8999992152676
NA,NA,NA,NA,13.2,11.341,NA,89.3000042473432
NA,NA,NA,NA,6.6,10.797,NA,117.599999892991
NA,NA,NA,NA,5.5,9.192,NA,120.699981114012
NA,NA,NA,NA,7,10.9265,NA,39.5999983578804
NA,NA,NA,NA,11.8,10.22,NA,29.2000000463304
NA,NA,NA,NA,11.9,8.96,NA,110.100004210108
NA,NA,NA,NA,8.2,9.448,NA,88.3000071567949
NA,NA,NA,NA,8.1,7.1995,NA,57.5000008684583
NA,NA,NA,NA,4.7,9.2545,NA,86.5999935893342
NA,NA,NA,NA,7.7,10.123,NA,94.5999926305376
NA,NA,NA,NA,13.9,9.845,NA,102.099997487676
NA,NA,NA,NA,8.2,9.368,NA,106.999999788241
NA,NA,NA,NA,8.4,11.341,NA,140.400005411357
NA,NA,NA,NA,14.5,10.797,NA,58.7000005085429
NA,NA,NA,NA,10.1,9.192,NA,72.6999946855358
NA,NA,NA,NA,4,10.9265,NA,40.2999978614389
NA,NA,NA,NA,3.7,10.22,NA,147.300005232682
NA,NA,NA,NA,10.8,8.96,NA,62.1000040497165
NA,NA,NA,NA,8.2,9.448,NA,72.6999934675405
NA,NA,NA,NA,6.4,7.1995,NA,58.7999980998575
NA,NA,NA,NA,8.8,9.2545,NA,77.8000025020447
NA,NA,NA,NA,10.4,10.123,NA,93.499996868195
NA,NA,NA,NA,9.5,9.845,NA,159.900006315729
NA,NA,NA,NA,9.9,9.368,NA,157.200006619678
NA,NA,NA,NA,10,11.341,NA,102.499991369405
NA,NA,NA,NA,4.9,10.797,NA,59.9000019952655
NA,NA,NA,NA,7,9.192,NA,13.8000007820665
NA,NA,NA,NA,3.5,10.9265,NA,40.7999999821186
NA,NA,NA,NA,13.9,10.22,NA,144.999995351827
NA,NA,NA,NA,7.9,8.96,NA,66.5999910455866
NA,NA,NA,NA,8.5,9.448,NA,106.500009101001
NA,NA,NA,NA,6.4,7.1995,NA,55.699999807257
NA,NA,NA,NA,8,9.2545,NA,51.4999988372438
NA,NA,NA,NA,7.8,10.123,NA,83.6999985534931
NA,NA,NA,NA,14.7,9.845,NA,100.399998575449
NA,NA,NA,NA,12.1,9.368,NA,51.0999981779605
NA,NA,NA,NA,10.4,11.341,NA,66.5999980294146
NA,NA,NA,NA,5.3,10.797,NA,79.6999939251691
NA,NA,NA,NA,1.5,9.192,NA,143.000000699249
NA,NA,NA,NA,6.9,10.9265,NA,55.9000054607168
NA,NA,NA,NA,16.5,10.22,NA,55.0999986415263
NA,NA,NA,NA,5.9,8.96,NA,73.7000001448905
NA,NA,NA,NA,7.1,9.448,NA,123.199992699665
NA,NA,NA,NA,7.9,7.1995,NA,82.2000028390903
NA,NA,NA,NA,5.6,9.2545,NA,64.3000035895966
NA,NA,NA,NA,9.8,10.123,NA,91.3000121014193
NA,NA,NA,NA,9.8,9.845,NA,60.3999973580358
NA,NA,NA,NA,3.3,9.368,NA,76.6999983316055
NA,NA,NA,NA,6.4,11.341,NA,63.6999968643067
NA,NA,NA,NA,6.4,10.797,NA,106.299995805603
NA,NA,NA,NA,11.1,9.192,NA,98.6999962449772
NA,NA,NA,NA,6.7,10.9265,NA,45.6999991001794
NA,NA,NA,NA,6.6,10.22,NA,169.400010068784
NA,NA,NA,NA,6.5,8.96,NA,87.9999980970751
NA,NA,NA,NA,11.6,9.448,NA,74.0999950678088
NA,NA,NA,NA,8.5,7.1995,NA,147.900000799564
NA,NA,NA,NA,8.3,9.2545,NA,129.600014563766
NA,NA,NA,NA,8.1,10.123,NA,91.3000033004209
NA,NA,NA,NA,5.7,9.845,NA,74.8000060440972
NA,NA,NA,NA,6.5,9.368,NA,103.699995498391
NA,NA,NA,NA,4.9,11.341,NA,105.000003485475
NA,NA,NA,NA,9.8,10.797,NA,94.500000323751
NA,NA,NA,NA,5.7,9.192,NA,118.300000810996
NA,NA,NA,NA,7.3,10.9265,NA,114.199993483635
NA,NA,NA,NA,14.9,10.22,NA,144.199976038362
NA,NA,NA,NA,9.9,8.96,NA,115.899997876841
NA,NA,NA,NA,7.5,9.448,NA,112.199994175171
NA,NA,NA,NA,13.6,7.1995,NA,69.9999956181273
NA,NA,NA,NA,12.1,9.2545,NA,70.5999967642128
NA,NA,NA,NA,8,10.123,NA,93.4000044828281
NA,NA,NA,NA,10,9.845,NA,97.3999994850601
NA,NA,NA,NA,8.5,9.368,NA,122.100012231022
NA,NA,NA,NA,14,11.341,NA,58.8000002608169
NA,NA,NA,NA,10.1,10.797,NA,99.4000096572563
NA,NA,NA,NA,6.6,9.192,NA,81.1999964760616
NA,NA,NA,NA,11.8,10.9265,NA,34.200001519639
NA,NA,NA,NA,15.7,10.22,NA,41.9000011615935
NA,NA,NA,NA,11.7,8.96,NA,90.2999982241454
NA,NA,NA,NA,11.2,9.448,NA,153.900005698961
NA,NA,NA,NA,8.6,7.1995,NA,75.0000034662662
NA,NA,NA,NA,8.7,9.2545,NA,181.300015066518
NA,NA,NA,NA,11.6,10.123,NA,126.900003866467
NA,NA,NA,NA,10.4,9.845,NA,144.200008924236
NA,NA,NA,NA,9.9,9.368,NA,50.7999994908459
NA,NA,NA,NA,5.4,11.341,NA,78.2000033184886
NA,NA,NA,NA,13.8,10.797,NA,99.7999970757519
NA,NA,NA,NA,8.7,9.192,NA,45.999998023035
NA,NA,NA,NA,3.5,10.9265,NA,128.499989490956
NA,NA,NA,NA,7.6,10.22,NA,75.8000028203242
NA,NA,NA,NA,10.7,8.96,NA,127.399997480825
NA,NA,NA,NA,14.2,9.448,NA,68.6999968200325
NA,NA,NA,NA,7.8,7.1995,NA,59.5999961376947
NA,NA,NA,NA,19.4,9.2545,NA,96.3000050782284
NA,NA,NA,NA,12.6,10.123,NA,115.599995967932
NA,NA,NA,NA,13,9.845,NA,152.500005513139
NA,NA,NA,NA,4.1,9.368,NA,102.699999773176
NA,NA,NA,NA,5.3,11.341,NA,98.9999923389405
NA,NA,NA,NA,7.4,10.797,NA,103.800004572258
NA,NA,NA,NA,4.7,9.192,NA,165.200006819941
NA,NA,NA,NA,12.3,10.9265,NA,59.0999996060418
NA,NA,NA,NA,8.9,10.22,NA,130.500007752016
NA,NA,NA,NA,11,8.96,NA,91.6000018303748
NA,NA,NA,NA,6.8,9.448,NA,21.1999981664121
NA,NA,NA,NA,6.4,7.1995,NA,98.5999952219117
NA,NA,NA,NA,9.2,9.2545,NA,110.099998768419
NA,NA,NA,NA,9.8,10.123,NA,76.699998449476
NA,NA,NA,NA,18.6,9.845,NA,63.500002251385
NA,NA,NA,NA,9.7,9.368,NA,116.300002858043
NA,NA,NA,NA,7.9,11.341,NA,53.0000004451722
NA,NA,NA,NA,11.4,10.797,NA,204.600010368449
NA,NA,NA,NA,20.4,9.192,NA,60.7999939704314
NA,NA,NA,NA,7.4,10.9265,NA,167.500003440364
NA,NA,NA,NA,14.5,10.22,NA,111.199994334311
NA,NA,NA,NA,11.6,8.96,NA,22.3999999085208
NA,NA,NA,NA,2.5,9.448,NA,103.900005994365
NA,NA,NA,NA,9.2,7.1995,NA,98.7999987672083
NA,NA,NA,NA,10.2,9.2545,NA,131.199981928148
NA,NA,NA,NA,8,10.123,NA,118.899996299297
NA,NA,NA,NA,4.8,9.845,NA,42.2000018426843
NA,NA,NA,NA,9.4,9.368,NA,76.3000081235077
NA,NA,NA,NA,3.7,11.341,NA,82.4000024615088
NA,NA,NA,NA,21,10.797,NA,44.5999972871505
NA,NA,NA,NA,5.5,9.192,NA,145.399981434457
NA,NA,NA,NA,23.8,10.9265,NA,42.6999963558046
NA,NA,NA,NA,11.2,10.22,NA,86.9000055368815
NA,NA,NA,NA,2.9,8.96,NA,120.800012239488
NA,NA,NA,NA,15.8,9.448,NA,49.0999959276451
NA,NA,NA,NA,10.6,7.1995,NA,31.3000005902722
NA,NA,NA,NA,12.9,9.2545,NA,66.8000063349609
NA,NA,NA,NA,9.9,10.123,NA,63.4999984205933
NA,NA,NA,NA,4.1,9.845,NA,103.599998584832
NA,NA,NA,NA,8,9.368,NA,67.6000029779971
NA,NA,NA,NA,6.5,11.341,NA,49.5999974344159
NA,NA,NA,NA,4,10.797,NA,30.0000013550743
NA,NA,NA,NA,11.5,9.192,NA,70.5999955855077
NA,NA,NA,NA,5.1,10.9265,NA,53.9999983215239
NA,NA,NA,NA,8.9,10.22,NA,122.699986374937
NA,NA,NA,NA,11.1,8.96,NA,168.899988912017
NA,NA,NA,NA,5.8,9.448,NA,166.599986280198
NA,NA,NA,NA,3.4,7.1995,NA,58.7000054099917
NA,NA,NA,NA,5.8,9.2545,NA,65.4000042239204
NA,NA,NA,NA,6.3,10.123,NA,100.800002024334
NA,NA,NA,NA,9.8,9.845,NA,76.999996782979
NA,NA,NA,NA,7.4,9.368,NA,49.9000040974352
NA,NA,NA,NA,4.9,11.341,NA,115.19999798038
NA,NA,NA,NA,3.7,10.797,NA,76.1000036683981
NA,NA,NA,NA,4.3,9.192,NA,104.699997686839
NA,NA,NA,NA,6.6,10.9265,NA,63.6999975715298
NA,NA,NA,NA,13.5,10.22,NA,107.199999410659
NA,NA,NA,NA,14.8,8.96,NA,39.599998947233
NA,NA,NA,NA,18,9.448,NA,101.599993166747
NA,NA,NA,NA,7.1,7.1995,NA,65.6999892773456
NA,NA,NA,NA,8.2,9.2545,NA,96.4999967050971
NA,NA,NA,NA,11.6,10.123,NA,93.3000049079737
NA,NA,NA,NA,7.5,9.845,NA,33.4000005153939
NA,NA,NA,NA,3.7,9.368,NA,105.300008262566
NA,NA,NA,NA,12.7,11.341,NA,103.199993760791
NA,NA,NA,NA,6.1,10.797,NA,153.399969631573
NA,NA,NA,NA,10.6,9.192,NA,43.5999998822808
NA,NA,NA,NA,7,10.9265,NA,198.500013712328
NA,NA,NA,NA,9.4,10.22,NA,154.100005616056
NA,NA,NA,NA,4.6,8.96,NA,96.1999959356035
NA,NA,NA,NA,9,9.448,NA,67.3000042908825
NA,NA,NA,NA,6.5,7.1995,NA,101.59999634925
NA,NA,NA,NA,11.4,9.2545,NA,87.300006019359
NA,NA,NA,NA,9.4,10.123,NA,128.900001544389
NA,NA,NA,NA,3.2,9.845,NA,123.199994507013
NA,NA,NA,NA,11.3,9.368,NA,113.39999951233
NA,NA,NA,NA,9.9,11.341,NA,141.600020040642
NA,NA,NA,NA,11.5,10.797,NA,73.6000025339308
NA,NA,NA,NA,4.8,9.192,NA,179.300012801468
NA,NA,NA,NA,17.3,10.9265,NA,74.9000023584813
NA,NA,NA,NA,11.7,10.22,NA,76.0999963997165
NA,NA,NA,NA,10.8,8.96,NA,63.2999986410141
NA,NA,NA,NA,7.7,9.448,NA,48.0000005336478
NA,NA,NA,NA,10.9,7.1995,NA,75.6000020192005
NA,NA,NA,NA,8.2,9.2545,NA,67.1999939891975
NA,NA,NA,NA,10.5,10.123,NA,110.199994100549
NA,NA,NA,NA,11.2,9.845,NA,82.6999954662824
NA,NA,NA,NA,9.1,9.368,NA,75.2999989315867
NA,NA,NA,NA,12.8,11.341,NA,97.9000021950924
NA,NA,NA,NA,8.2,10.797,NA,82.099995444878
NA,NA,NA,NA,18.2,9.192,NA,73.1999970419565
NA,NA,NA,NA,7.6,10.9265,NA,56.3000015623402
NA,NA,NA,NA,7.8,10.22,NA,92.7000041148858
NA,NA,NA,NA,7.6,8.96,NA,85.4000000195811
NA,NA,NA,NA,6.3,9.448,NA,83.6999972176272
NA,NA,NA,NA,7.4,7.1995,NA,86.600002724299
NA,NA,NA,NA,8.8,9.2545,NA,38.7000017268292
NA,NA,NA,NA,13.2,10.123,NA,81.4000054495409
NA,NA,NA,NA,8.2,9.845,NA,71.8999958422501
NA,NA,NA,NA,7.9,9.368,NA,72.1999944311392
NA,NA,NA,NA,9.2,11.341,NA,92.8999932861188
NA,NA,NA,NA,8.8,10.797,NA,113.000009461393
NA,NA,NA,NA,10.8,9.192,NA,87.3000080231577
NA,NA,NA,NA,5.5,10.9265,NA,160.800010628009
NA,NA,NA,NA,9.8,10.22,NA,64.0000053346739
NA,NA,NA,NA,8.7,8.96,NA,77.1999971126206
NA,NA,NA,NA,7.8,9.448,NA,75.0000051852112
NA,NA,NA,NA,9.9,7.1995,NA,70.8000062877545
NA,NA,NA,NA,5.8,9.2545,NA,73.3000034932047
NA,NA,NA,NA,9.3,10.123,NA,40.9999995259568
NA,NA,NA,NA,6.4,9.845,NA,67.4000017839717
NA,NA,NA,NA,7.4,9.368,NA,61.2000012304634
NA,NA,NA,NA,7.8,11.341,NA,56.9000035335193
NA,NA,NA,NA,9.3,10.797,NA,75.5000063334592
NA,NA,NA,NA,8.4,9.192,NA,81.7999979364686
NA,NA,NA,NA,19.2,10.9265,NA,24.6000006295617
NA,NA,NA,NA,9.1,10.22,NA,150.799997770446
NA,NA,NA,NA,10.5,8.96,NA,57.9000054960488
NA,NA,97.9,NA,7.1,9.448,NA,130.199998186436
NA,NA,34.3,NA,7.6,7.1995,NA,55.2999944920884
NA,NA,66,NA,8.6,9.2545,NA,90.0999903213233
NA,NA,66.1,NA,3.8,10.123,NA,76.9999955256935
NA,NA,38.2,NA,7.8,9.845,NA,34.6000011573778
NA,NA,59.8,NA,9.8,9.368,NA,47.2999978868756
NA,NA,76.2,NA,5.8,11.341,NA,55.3000030573457
NA,NA,45.8,NA,7.3,10.797,NA,90.0000075227581
NA,NA,22.4,NA,9.4,9.192,NA,16.7999997152947
NA,NA,34.9,NA,2.3,10.9265,NA,40.4999988983036
NA,NA,56,NA,13.4,10.22,NA,51.4000007155119
NA,NA,91.6,NA,6.5,8.96,NA,97.4000043177512
NA,NA,34.4,NA,9.9,9.448,NA,38.0999945104122
NA,NA,54.1,NA,6.2,7.1995,NA,64.1999944666168
NA,NA,33.2,NA,8.2,9.2545,NA,36.5999970672419
NA,NA,54.7,NA,8.4,10.123,NA,64.4000048545422
NA,NA,27.5,NA,3.8,9.845,NA,44.9000008069561
NA,NA,65.4,NA,5.1,9.368,NA,68.3000079035992
NA,NA,69.9,NA,7.2,11.341,NA,71.4999999518113
NA,NA,55.3,NA,5.8,10.797,NA,114.800003961136
NA,NA,58.3,NA,4.5,9.192,NA,109.100000420585
NA,NA,67.3,NA,4.9,10.9265,NA,58.8000038755126
NA,NA,54.9,NA,5.7,10.22,NA,61.4999955956591
NA,NA,47.1,NA,10.5,8.96,NA,45.199995790972
NA,NA,63.7,NA,5.5,9.448,NA,64.1999957828375
NA,NA,76.3,NA,7.3,7.1995,NA,68.0000032247335
NA,NA,59.8,NA,4.7,9.2545,NA,68.1000041950028
NA,NA,23,NA,7,10.123,NA,30.7999980865134
NA,NA,63.4,NA,4,9.845,NA,66.3000005995855
NA,NA,44.6,NA,7.6,9.368,NA,50.2999982738402
NA,NA,78.7,NA,5.9,11.341,NA,79.8999986258423
NA,NA,39.5,NA,6.8,10.797,NA,46.5000016858539
NA,NA,118,NA,6.9,9.192,NA,113.300013943808
NA,NA,94,NA,7.5,10.9265,NA,111.099993285461
NA,NA,89.1,NA,6.4,10.22,NA,82.7999971093959
NA,NA,56,NA,5.3,8.96,NA,69.3999979295768
NA,NA,28.1,NA,7.4,9.448,NA,34.0999987027317
NA,NA,90.3,NA,7.5,7.1995,NA,79.6999936894281
NA,NA,66,NA,7.3,9.2545,NA,67.2999960006564
NA,NA,86.5,NA,3,10.123,NA,111.199990287423
NA,NA,166.4,NA,8.9,9.845,NA,177.300013502827
NA,NA,89,NA,6.3,9.368,NA,92.4999927839963
NA,NA,116.9,NA,10.4,11.341,NA,138.7999904764
NA,NA,79,NA,3.5,10.797,NA,102.300000292598
NA,NA,72.4,NA,11.6,9.192,NA,54.2000036803074
NA,NA,96.5,NA,9.6,10.9265,NA,62.3999977076892
NA,NA,109.2,NA,9.4,10.22,NA,75.0000037020072
NA,NA,119.4,NA,6.5,8.96,NA,130.799998389557
NA,NA,25.4,NA,4.1,9.448,NA,45.5000040354207
NA,NA,11.5,NA,7.9,7.1995,NA,26.600001566112
NA,NA,105.6,NA,9.9,9.2545,NA,118.700003591948
NA,NA,43.3,NA,9.9,10.123,NA,50.4999949494959
NA,NA,100.4,NA,15,9.845,NA,98.3000010470278
NA,NA,175.4,NA,9.3,9.368,NA,196.800010242441
NA,NA,24.1,NA,10.3,11.341,NA,29.5000008452917
NA,NA,14,NA,8,10.797,NA,34.0999962053502
NA,NA,51.1,NA,8.2,9.192,NA,62.8000011958648
NA,NA,62.5,NA,4.9,10.9265,NA,64.9000079574762
NA,NA,127.1,NA,8,10.22,NA,158.499996007777
NA,NA,130.6,NA,13,8.96,NA,146.100015125376
NA,NA,33.1,NA,6.6,9.448,NA,32.4999987962656
NA,NA,71.1,NA,2.9,7.1995,NA,99.1000035835896
NA,NA,54.7,NA,12.3,9.2545,NA,56.6999956208747
NA,NA,118,NA,5.4,10.123,NA,97.6999917678768
NA,NA,69.9,NA,9.9,9.845,NA,77.499997371342
NA,NA,81.3,NA,17.9,9.368,NA,138.199994084425
NA,NA,82.6,NA,2.9,11.341,NA,171.899998316076
NA,NA,140.9,NA,4.9,10.797,NA,74.0999954607105
NA,NA,72.4,NA,4.7,9.192,NA,89.7999981170869
NA,NA,36.9,NA,5.8,10.9265,NA,45.2000043267617
NA,NA,117,NA,13.8,10.22,NA,144.199988650507
NA,NA,148.8,NA,12.6,8.96,NA,148.699992983165
NA,NA,16.5,NA,4,9.448,NA,20.100000675302
NA,NA,114.4,NA,8.4,7.1995,NA,92.1999927217257
NA,NA,84,NA,6,9.2545,NA,85.2000025974121
NA,NA,81.3,NA,11.8,10.123,NA,100.999996892642
NA,NA,97.9,NA,7.7,9.845,NA,116.600000680774
NA,NA,101.7,NA,6.4,9.368,NA,100.699998971686
NA,NA,25.5,NA,10.2,11.341,NA,47.3000018158928
NA,NA,75,NA,11.1,10.797,NA,113.099997976678
NA,NA,56,NA,11.2,9.192,NA,102.199994469993
NA,NA,47,NA,5,10.9265,NA,64.6000007836847
NA,NA,80,NA,12.3,10.22,NA,71.900001342874
NA,NA,82.4,NA,15.8,8.96,NA,88.7999983940972
NA,NA,51.2,NA,3.5,9.448,NA,49.3999989121221
NA,NA,92.5,NA,11.7,7.1995,NA,88.8000066450331
NA,NA,73.7,NA,8.8,9.2545,NA,69.699996773852
NA,NA,45.9,NA,9.2,10.123,NA,48.8000003591878
NA,NA,85.2,NA,10.5,9.845,NA,99.5000066788634
NA,NA,79.3,NA,9,9.368,NA,57.8999981094967
NA,NA,122.9,NA,5.7,11.341,NA,87.3000077088363
NA,NA,120.2,NA,11.2,10.797,NA,115.800007981488
NA,NA,76.7,NA,6.7,9.192,NA,59.5000041648746
NA,NA,66.7,NA,6,10.9265,NA,76.8999983371032
NA,NA,106.3,NA,8.6,10.22,NA,109.399998832669
NA,NA,77.5,NA,8.8,8.96,NA,77.0000031479867
NA,NA,55.6,NA,5.5,9.448,NA,56.2999944901094
NA,NA,83.8,NA,9.7,7.1995,NA,92.9999997570121
NA,NA,140.3,NA,6.4,9.2545,NA,138.900006710901
NA,NA,107.8,NA,5,10.123,NA,100.800006847203
NA,NA,98.6,NA,9.1,9.845,NA,121.400009299396
NA,NA,182.1,NA,6.6,9.368,NA,182.399996586173
NA,NA,74.6,NA,10.6,11.341,NA,107.199998467695
NA,NA,73,NA,12.3,10.797,NA,86.8000140355434
NA,NA,41.4,NA,8.8,9.192,NA,35.400001925882
NA,NA,76.2,NA,7.6,10.9265,NA,60.4000003833789
NA,NA,139.2,NA,11.1,10.22,NA,153.999985511473
NA,NA,155.1,NA,8.1,8.96,NA,166.299998908653
NA,NA,124.4,NA,5.6,9.448,NA,109.899998360197
NA,NA,50.2,NA,10.2,7.1995,NA,62.6999963162234
NA,NA,95.5,NA,14.3,9.2545,NA,84.3000060645863
NA,NA,129.6,NA,10.1,10.123,NA,128.699994574708
NA,NA,139,NA,12.1,9.845,NA,130.099995585624
NA,NA,168.5,NA,18.4,9.368,NA,146.600009815302
NA,NA,47.4,NA,10.4,11.341,NA,75.9000027494039
NA,NA,64.7,NA,6.7,10.797,NA,97.0000063301995
NA,NA,66,NA,5.6,9.192,NA,53.7999972060788
NA,NA,67.9,NA,8.5,10.9265,NA,70.999996480532
NA,NA,63.1,NA,15.4,10.22,NA,62.2999996645376
NA,NA,219,NA,16.4,8.96,NA,193.799993510765
NA,NA,83.5,NA,11.1,9.448,NA,85.5000004987232
NA,NA,64.2,NA,6.9,7.1995,NA,58.0000011621451
NA,NA,118.2,NA,9.1,9.2545,NA,110.999993258156
NA,NA,65.4,NA,14.1,10.123,NA,74.9000009440351
NA,NA,100.2,NA,12.9,9.845,NA,130.600022262661
NA,NA,83.4,NA,11.2,9.368,NA,69.8000022035558
NA,NA,85,NA,10,11.341,NA,62.9000015964266
NA,NA,69.6,NA,6.7,10.797,NA,84.7000031705647
NA,NA,208.4,NA,7.5,9.192,NA,186.400001548463
NA,NA,46.1,NA,7.1,10.9265,NA,55.9999980032444
NA,NA,78.1,NA,5.9,10.22,NA,80.8999987319112
NA,NA,75.6,NA,19.5,8.96,NA,84.0000023483299
NA,NA,111.5,NA,9.4,9.448,NA,114.500007081369
NA,NA,79.9,NA,6.6,7.1995,NA,95.6999945221469
NA,NA,83.3,NA,11.3,9.2545,NA,78.8000082364306
NA,NA,66.7,NA,7.1,10.123,NA,100.200002803467
NA,NA,54.3,NA,10.9,9.845,NA,44.4000002578832
NA,NA,140.8,NA,7.4,9.368,NA,121.999992529163
NA,NA,118.4,NA,8.2,11.341,NA,172.399999690242
NA,NA,128.3,NA,8,10.797,NA,141.89998757065
NA,NA,189.5,NA,23.4,9.192,NA,166.800004585093
NA,NA,143.5,NA,6.7,10.9265,NA,141.100014845506
NA,NA,138.5,NA,7.3,10.22,NA,128.800014255694
NA,NA,101.5,NA,9.6,8.96,NA,98.2999999076128
NA,NA,90.7,NA,11.4,9.448,NA,115.399994852487
NA,NA,90.7,NA,8.4,7.1995,NA,79.4999974852544
NA,NA,72.4,NA,7.8,9.2545,NA,71.1999997569364
NA,NA,93.5,NA,6.2,10.123,NA,88.6999973550701
