"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"80",197.327465504664,284.779888156437,1893.81107397323,209.275166708975,0,0,0,0,276.673979874433
"81",167.142442768332,284.779888156437,1988.95936259344,183.534275050143,0,0,0,0,281.420026848366
"82",55.7612056880209,205.041519472634,2003.95561682535,171.866482126586,0,0,0,0,246.212909009658
"83",0,0,1987.55754564152,166.247509851076,0,0,0,0,265.509899040698
"84",0,0,1987.55754564152,163.730910388852,0,0,0,0,292.127566302888
"85",0,0,1618.68604874115,161.510581885674,0,0,0,0,238.780913323713
"86",0,0,1618.68604874115,159.804837624293,0,0,0,0,241.259382607342
"87",0,0,1618.68604874115,155.077395990988,0,0,0,0,278.467311725264
"88",4.2786380965565,10.5593714728243,1608.58774363421,157.909410598023,9.50343432554184,0,1.18792929069273,0,283.082823562822
"89",136.098395790184,111.825474941713,1592.90538384056,230.653880569791,91.1394931219996,0,11.39243664025,0,259.890853278701
"90",288.362342504706,276.967120598669,1586.15590799108,323.707711102477,148.627481091261,0,18.5784351364076,0,276.739623545872
"91",199.391931614069,276.967120598669,1683.93929509433,258.062027378763,0,0,0,0,321.938344066379
"92",148.101302483132,276.967120598669,1746.73126608276,215.641565316969,0,0,0,0,286.914781447646
"93",231.288271727699,276.967120598669,1903.39325689837,189.381523037848,0,0,0,0,278.901190147124
"94",0,0,1871.94576585371,179.815720622526,0,0,0,0,302.719587079179
"95",0,0,1871.94576585371,173.447224071014,0,0,0,0,261.95316671374
"96",0,0,1871.94576585371,169.451182601516,0,0,0,0,300.281050624925
"97",0,0,1535.65163011592,166.741054926083,0,0,0,0,243.658555582258
"98",0,0,1535.65163011592,164.535734295253,0,0,0,0,256.184280408518
"99",0,0,1535.65163011592,159.859193708293,0,0,0,0,314.543232379713
"100",16.3492294773149,23.1146086153792,1519.95588689954,171.938491572101,20.8031477538412,0,2.60039346923016,0,289.492330663233
"101",216.204200840946,152.52386107472,1532.4482814766,258.177782827801,116.468327213407,0,14.5585409016759,0,274.41840503808
"102",212.384964172893,260.446294257793,1525.07406718702,297.483284751054,97.1301898647659,0,12.1412737330957,0,256.113574043625
"103",154.943325337119,260.446294257793,1580.78351376836,231.143558497353,0,0,0,0,285.228135228201
"104",251.384494071098,260.446294257793,1746.66504505704,194.637805948489,0,0,0,0,312.814318655603
"105",164.792312134908,260.446294257793,1840.17495459668,168.703379425903,0,0,0,0,258.977512936116
"106",57.3770963452806,203.148109521079,1856.45042349428,156.909592148399,0,0,0,0,266.369047500823
"107",0,0,1839.64976806738,151.702088146206,0,0,0,0,272.664429635454
"108",0,0,1839.64976806738,148.88318030204,0,0,0,0,285.080342222013
"109",0,0,1511.0223300758,146.453905340685,0,0,0,0,255.278476866044
"110",0,0,1511.0223300758,143.635583519225,0,0,0,0,250.249146613122
"111",0,0,1511.0223300758,140.259520337878,0,0,0,0,254.237481195358
