"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"115",164.296662282377,247.12959750186,1622.68010240084,111.208318875837,217.41911911574,229.286506140629,0,0,0
"116",156.915008757035,247.12959750186,1701.06088943441,111.208318875837,217.41911911574,191.596189460507,0,0,0
"117",238.82875054301,247.12959750186,1871.89957522576,111.208318875837,217.41911911574,169.512907569187,0,0,0
"118",33.9346463502334,138.392574601042,1871.41545286222,111.208318875837,217.41911911574,159.262064589004,0,0,0
"119",0,0,1857.67238178018,111.208318875837,217.41911911574,152.475248500219,0,0,0
"120",0,0,1857.67238178018,111.208318875837,217.41911911574,150.024402803429,0,0,0
"121",0,0,1521.91568635019,112.60430289243,223.152392537563,147.514538132764,0,0,0
"122",0,0,1521.91568635019,112.60430289243,223.152392537563,145.292649423919,0,0,0
"123",0,0,1521.91568635019,112.60430289243,223.152392537563,140.095133264943,0,0,0
"124",66.7939570805923,67.2497920052015,1491.6371795039,112.60430289243,223.152392537563,188.180865541654,60.5248128046813,0,0
"125",216.518532107638,172.34714137147,1532.86741379221,112.60430289243,223.152392537563,258.623914072191,94.5876144296415,0,0
"126",325.514638192119,250.231784205401,1677.52065548582,112.60430289243,223.152392537563,283.811126050866,70.0961785505379,0,0
"127",139.14382732137,250.231784205401,1719.69327906877,112.60430289243,223.152392537563,221.150088914187,0,0,0
"128",156.339285706321,250.231784205401,1797.69875641903,112.60430289243,223.152392537563,185.871632569889,0,0,0
"129",188.519015524119,250.231784205401,1919.44835184555,112.60430289243,223.152392537563,163.905822486841,0,0,0
"130",80.0181840990729,240.222512837185,1956.8866143894,112.60430289243,223.152392537563,152.157354133942,0,0,0
"131",0,0,1937.43265658384,112.60430289243,223.152392537563,147.425362967536,0,0,0
"132",0,0,1937.43265658384,112.60430289243,223.152392537563,145.33413193506,0,0,0
"133",0,0,1593.62894423649,102.857534474838,240.946177872514,142.592738568646,0,0,0
"134",0,0,1593.62894423649,102.857534474838,240.946177872514,140.629837620872,0,0,0
"135",0,0,1593.62894423649,102.857534474838,240.946177872514,137.373633806846,0,0,0
"136",10.9283422748275,15.5714878579963,1582.14566346656,102.857534474838,240.946177872514,144.329160861505,14.0143390721967,0,0
"137",231.487369830769,148.857709614974,1591.38246610438,102.857534474838,240.946177872514,229.42238325971,119.95759958128,0,0
"138",207.223371139574,228.572298832973,1628.15593483565,102.857534474838,240.946177872514,262.027630973563,71.7431302961995,0,0
"139",110.472618098726,228.572298832973,1643.35831351018,102.857534474838,240.946177872514,195.814365389693,0,0,0
"140",212.053634950211,228.572298832973,1777.91060292982,102.857534474838,240.946177872514,163.626228519885,0,0,0
"141",237.408474096418,228.572298832973,1952.28507819521,102.857534474838,240.946177872514,145.596614997274,0,0,0
"142",39.1771163093116,169.1435011364,1958.83080734424,102.857534474838,240.946177872514,136.792046305807,0,0,0
"143",0,0,1944.5108165928,102.857534474838,240.946177872514,132.229445870616,0,0,0
"144",0,0,1944.5108165928,102.857534474838,240.946177872514,128.654430379514,0,0,0
"145",0,0,1599.41998105392,105.999046590136,239.091788948739,127.54753311401,0,0,0
"146",0,0,1599.41998105392,105.999046590136,239.091788948739,125.557960252461,0,0,0
"147",0,0,1599.41998105392,105.999046590136,239.091788948739,122.592007374933,0,0,0
"148",22.572048281389,27.530307933827,1582.12229177978,105.999046590136,239.091788948739,139.543903356878,24.7772771404443,0,0
"149",201.350928378842,139.712632241721,1599.90045152263,105.999046590136,239.091788948739,216.648453677059,100.964091877104,0,0
"150",235.046755066826,235.553436866969,1636.04411700227,105.999046590136,239.091788948739,260.048962576543,86.2567241627231,0,0
"151",140.89089861895,235.553436866969,1688.94404306655,105.999046590136,239.091788948739,205.977811041213,0,0,0
"152",201.345566806397,235.553436866969,1814.96090556944,105.999046590136,239.091788948739,174.722187322332,0,0,0
"153",227.214353617871,235.553436866969,1976.84188159114,105.999046590136,239.091788948739,154.684235211966,0,0,0
"154",78.3827667321975,235.553436866969,2014.24943418075,105.999046590136,239.091788948739,143.37277130791,0,0,0
"155",0,0,1992.74788232342,105.999046590136,239.091788948739,138.087738113192,0,0,0
"156",0,0,1992.74788232342,105.999046590136,239.091788948739,134.726463887364,0,0,0
"157",0,0,1642.59298081,101.184944808349,248.969956705076,131.463364751698,0,0,0
"158",0,0,1642.59298081,101.184944808349,248.969956705076,129.767557152342,0,0,0
"159",0,0,1642.59298081,101.184944808349,248.969956705076,125.217336633211,0,0,0
"160",34.8448749079159,45.2521558726226,1611.01863460434,101.184944808349,248.969956705076,157.176503217872,40.7269402853604,0,0
"161",181.67974645536,135.053794390032,1640.87782033323,101.184944808349,248.969956705076,218.763718213989,80.8214746656685,0,0
"162",230.798653427345,224.855432907442,1677.6200189074,101.184944808349,248.969956705076,253.668455616442,80.8214746656686,0,0
"163",104.991921041844,224.855432907442,1699.09892157571,101.184944808349,248.969956705076,200.659599775463,0,0,0
"164",118.529411381939,224.855432907442,1743.45190621306,101.184944808349,248.969956705076,165.459785428547,0,0,0
"165",192.970653571475,224.855432907442,1877.75676522763,101.184944808349,248.969956705076,147.855206293285,0,0,0
"166",137.003524702851,224.855432907442,1968.00985665428,101.184944808349,248.969956705076,135.480379294943,0,0,0
"167",0,0,1946.52853515827,101.184944808349,248.969956705076,130.20390727164,0,0,0
"168",0,0,1946.52853515827,101.184944808349,248.969956705076,127.263545549596,0,0,0
"169",0,0,1614.79063327442,91.859324144284,239.878577739572,125.597103294943,0,0,0
"170",0,0,1614.79063327442,91.859324144284,239.878577739572,124.152968968163,0,0,0
"171",0,0,1614.79063327442,91.859324144284,239.878577739572,120.711338627228,0,0,0
"172",5.29974684438255,9.31351480907324,1606.52390139323,91.859324144284,239.878577739572,123.424756503522,8.38216332816592,0,0
"173",182.687530702063,112.272507287458,1617.90755698122,91.859324144284,239.878577739572,192.981304840326,92.6630932305465,0,0
"174",274.986224227553,204.131831431742,1700.82625858241,91.859324144284,239.878577739572,236.653986517007,82.6733917298556,0,0
"175",196.83935876202,204.131831431742,1824.49610068695,91.859324144284,239.878577739572,195.962049251683,0,0,0
"176",196.42730339056,204.131831431742,1945.21922891744,91.859324144284,239.878577739572,159.460602982538,0,0,0
"177",133.402932142708,204.131831431742,2025.65179515028,91.859324144284,239.878577739572,141.445188386498,0,0,0
"178",102.802678184705,204.131831431742,2088.65627105316,91.859324144284,239.878577739572,130.351868110803,0,0,0
"179",0,0,2071.72077383431,91.859324144284,239.878577739572,126.236746687517,0,0,0
"180",0,0,2071.72077383431,91.859324144284,239.878577739572,124.217771690695,0,0,0
"181",0,0,1713.15143685751,94.6489081492986,263.920428827497,121.955279108587,0,0,0
"182",0,0,1713.15143685751,94.6489081492986,263.920428827497,119.524807582348,0,0,0
"183",0,0,1713.15143685751,94.6489081492986,263.920428827497,116.798481858273,0,0,0
"184",46.6596287316709,41.1459836815701,1695.84041412164,94.6489081492986,263.920428827497,143.752640404445,37.0313853134131,0,0
"185",161.135405927299,121.597555608474,1718.31813917308,94.6489081492986,263.920428827497,199.458443021348,72.4064147342134,0,0
"186",289.310245568973,210.330906998441,1814.65162073133,94.6489081492986,263.920428827497,240.192607022432,79.8600162509707,0,0
"187",314.106092959561,210.330906998441,2040.83000509684,94.6489081492986,263.920428827497,195.00277979592,0,0,0
"188",293.508250108855,210.330906998441,2254.90289156512,94.6489081492986,263.920428827497,163.107925698246,0,0,0
"189",246.141987506057,210.330906998441,2430.67691020454,94.6489081492986,263.920428827497,139.798845984474,0,0,0
"190",67.8110056352128,210.330906998441,2463.1813802282,94.6489081492986,263.920428827497,130.408938464392,0,0,0
"191",0,0,2443.24724624972,94.6489081492986,263.920428827497,125.529129545911,0,0,0
"192",0,0,2443.24724624972,94.6489081492986,263.920428827497,123.196564106157,0,0,0
"193",0,0,1999.4048034448,114.916533992704,328.925908812218,121.008073617986,0,0,0
"194",0,0,1999.4048034448,114.916533992704,328.925908812218,119.485673465918,0,0,0
"195",0,0,1999.4048034448,114.916533992704,328.925908812218,117.341771866696,0,0,0
"196",23.0427732641597,27.9311020121156,1979.66148652996,114.916533992704,328.925908812218,135.063830261999,25.137991810904,0,0
"197",238.344176752584,144.762911571365,2013.85133268379,114.916533992704,328.925908812218,217.544449614322,105.148628603324,0,0
"198",380.420759845257,255.370075539342,2154.86730251636,114.916533992704,328.925908812218,279.43011306391,99.5464475711799,0,0
"199",305.330600853362,255.370075539342,2335.93213136084,114.916533992704,328.925908812218,215.218563900754,0,0,0
"200",192.190295624625,255.370075539342,2425.06928262434,114.916533992704,328.925908812218,174.524389078434,0,0,0
"201",237.138488937497,255.370075539342,2584.42580240391,114.916533992704,328.925908812218,154.708276630606,0,0,0
"202",60.7563147003952,188.973855899113,2598.76424374012,114.916533992704,328.925908812218,144.107024425317,0,0,0
"203",0,0,2580.58470585811,114.916533992704,328.925908812218,139.395614935038,0,0,0
"204",0,0,2580.58470585811,114.916533992704,328.925908812218,136.818303153671,0,0,0
