"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"11",258.010853860775,492.840158521401,234.442604496633,-28.5916419114316,1166.04568449059,724.148169620663,108.300382798892,241.382723206888,150.031703210977,0,21256.2939815154,287.259539104989,105.499172023485,26.3747930058712,273.649905240998
"12",240.667517330872,536.406051570862,229.304002586576,-114.158969078995,1044.47198442172,709.857444175852,109.472979606559,236.619148058617,134.462166189854,0,21266.0057717278,281.307741328925,103.186801163959,25.7967002909898,276.795975632485
"13",243.273288014575,525.82032901915,211.05281119564,-34.2751265924535,1101.1296220352,741.794530837582,105.357433183532,247.264843612527,139.717154067387,0,21265.0718953894,268.118043174822,94.973765038038,23.7434412595095,268.613080637446
"14",234.127629296739,549.47743025006,215.42201142789,-132.253457873991,996.794621344999,703.411083071483,94.8862586886636,234.470361023828,132.317233863713,0,21287.3436405285,264.617912058401,96.9399051425503,24.2349762856376,268.044179703258
"15",210.858352641475,521.045246719617,191.076410169554,37.2504828301477,1090.21097584182,792.793191201786,97.5949198177492,264.264397067262,128.624885944367,0,21281.310122982,247.11204637916,85.9843845762993,21.4960961440748,256.740987568121
"16",216.877599594998,587.254215705026,194.163168181076,180.226759421097,1402.06085764151,1038.57466519855,117.545598565229,346.191555066185,127.224517796526,0,21340.3948426519,241.417037242794,87.3734256814843,21.8433564203711,380.402493499505
"17",261.212441256064,769.314566813744,219.200550155102,112.781702935682,1423.88400225601,1107.34520905998,124.613538591456,369.115069686659,140.375157894943,0,21577.3632693113,256.05803976541,98.6402475697961,24.660061892449,330.802482263504
"18",276.918974647681,820.255710414799,231.782147574361,-134.066171723652,1129.38280694157,936.780898074874,117.939910631487,312.260299358291,154.922810658815,0,21859.1799994017,270.564440188816,104.301966408463,26.0754916021157,285.422101076153
"19",262.088690292193,693.911776351758,237.77006417111,37.0290682189335,1289.61500495928,958.661398143959,110.824385714895,319.55379938132,150.06044194854,0,22009.1360819905,280.529378836447,106.996528876999,26.7491322192499,293.254949167636
"20",246.276412699766,710.119554180711,227.823644683409,-15.0195273162629,1194.60085510686,944.13160908403,105.741247931382,314.710536361343,141.037773136377,0,22171.4622591296,277.418722091305,102.520640107534,25.6301600268835,292.92754924705
"21",234.980550958626,699.356747469652,217.33734524054,134.854671068171,1346.05015510079,1060.84336709636,110.413700245618,353.614455698787,132.466206943094,0,22319.5587740076,271.605881273464,97.801805358243,24.4504513395607,315.831209924473
"22",245.363778323595,785.80990155286,224.272609518642,33.1877002150514,1295.83688146695,1057.8383687909,113.65096130175,352.612789596966,126.217590296704,0,22548.2227168157,270.593995729912,100.922674283389,25.2306685708472,307.317431447776
"23",252.557691781667,783.583976882147,217.074010942579,227.722811120209,1538.6777471512,1215.07765946823,122.564175574675,405.025886489409,133.732076820843,0,22769.7386384894,266.553601251569,97.6833049241605,24.4208262310401,346.377412620262
"24",272.36483461039,900.057525532019,226.731784917183,-192.735875029749,1027.18809896149,943.743256147943,101.391521953451,314.581085382648,149.294495741546,0,23100.5569669953,272.621414748563,102.029303212732,25.5073258031831,240.196370482667
"25",225.314493229891,699.069078628106,208.446194494091,-104.623146306226,979.916620597529,842.009412612946,106.870027012404,280.669804204315,141.025767723181,0,23225.6837236126,262.440237743425,93.8007875223409,23.4501968805852,262.014012278911
"26",237.488948916453,623.71067600959,215.520729879198,-9.5662306528958,1126.99106627944,855.920307280498,109.167837286588,285.306769093499,136.551082745301,0,23273.3099245997,261.065701981539,96.9843284456392,24.2460821114098,297.156353130514
"27",242.595193970195,634.015042429998,205.372466495716,-30.6859386241755,1049.48986320862,798.578280293559,108.081962661587,266.192760097853,146.947134991564,0,23330.1959793309,255.685630123837,92.417609923072,23.104402480768,237.668071942558
"28",240.182139247972,591.539466884118,216.323812348088,197.998549467009,1374.14383223694,975.490906341431,115.466303932166,325.163635447144,144.083200312299,0,23343.715115775,260.935612573758,97.3457155566396,24.3364288891599,301.711041445604
"29",256.591786515925,722.585856549208,230.497316224951,156.14365758509,1451.29745936102,1098.46222909518,127.097138238426,366.154076365058,141.637275498869,0,23486.04450092,272.563143182693,103.723792301228,25.930948075307,349.411958733513
"30",282.438084974279,813.675725255685,237.23606586763,-195.332449935264,1024.84932725712,847.667777546372,99.8641099943118,282.555925848791,155.630035284745,0,23714.2739638086,281.137259780017,106.756229640434,26.6890574101084,235.959846140917
"31",221.920244431804,627.902057441757,222.22374977099,-93.7996941478512,1011.8163959719,800.023452182761,101.124964836878,266.67448406092,130.356708630241,0,23754.1965680037,273.894877415877,100.000687396945,25.0001718492364,276.963763518117
"32",224.722144081951,592.609964579823,212.498083717947,156.999607964917,1353.4890093712,969.042294610137,108.860934165695,323.014098203379,117.452328539575,0,23758.2768434175,265.437750793643,95.6241376730762,23.9060344182691,314.885489745189
"33",241.913187034878,717.80910711862,203.804607426921,-31.2458125636418,1127.99744874093,902.623201981938,97.5857092732272,300.874400660646,128.822031851208,0,23885.618540835,256.254074189327,91.7120733421143,22.9280183355286,254.602925658737
"34",216.857131718283,668.60977924588,198.940159761823,-17.0426598505707,1107.90386259415,896.300261726623,103.334151076251,298.766753908874,122.566538638817,0,23961.407610293,247.132703261348,89.5230718928204,22.3807679732051,284.198062109689
"35",229.631446836114,663.926119797499,203.208545654495,50.0217875666407,1209.98801246025,939.390683631199,109.881715038937,313.130227877066,123.486188316142,0,24030.589968749,246.461056837584,91.443845544523,22.8609613861307,296.372766933066
"36",244.181588975416,695.844950837925,209.408108942921,92.205845362461,1291.3392597213,978.510127270536,121.244463656887,326.170042423512,131.22390808931,0,24129.7457216277,251.294948661024,94.2336490243144,23.5584122560786,284.003918486875
"37",269.432141459748,724.822316496694,225.487348336613,-46.9173036955722,1151.90037602272,862.907822284993,109.67509997979,287.635940761664,145.406895212262,0,24254.5896547972,263.47227169212,101.469306751476,25.367326687869,231.684676712439
"38",243.722444399532,639.190979470365,229.984591345254,62.5234637699298,1270.19301285637,925.143931273038,116.716030034765,308.381310424346,131.897696434771,0,24292.4515518719,271.766100533769,103.493066105364,25.8732665263411,301.848435222743
"39",259.36895563281,685.291800942991,229.680988344846,284.86274459845,1655.44129688535,1181.9366750821,128.015953983933,393.978891694035,132.777755805144,0,24374.6256423608,275.931315231423,103.35644475518,25.8391111887951,384.852648668794
"40",284.479897742074,875.508648208966,242.6289396312,-275.593059815907,983.571341828165,840.433924576961,96.5066304238559,280.144641525654,143.14786239642,0,24642.3370621565,286.862022877212,109.18302283404,27.29575570851,216.558638987857
"41",214.45917871968,622.543647834786,198.429785277588,-49.5007449350059,958.409439873086,789.796827899232,101.475807848134,263.265609299744,135.250965650574,0,24654.5021665428,261.774602400333,89.2934033749144,22.3233508437286,230.714957684771
"42",225.501795218075,585.034687332764,212.890949128783,22.8696982545372,1143.07754752514,828.916049899163,94.5140164687401,276.305349966388,122.650495353949,0,24628.9528020489,259.262671839562,95.8009271079525,23.9502317769881,255.458610901237
"43",210.031147708311,614.011888814195,193.236555948667,251.800309004425,1394.16166128543,1053.29454559149,106.267490310071,351.098181863831,116.026515393404,0,24632.4776214272,244.649277674696,86.9564501769,21.739112544225,294.998397389554
"44",236.149978466825,780.218181919624,201.298488268929,-54.9938115300397,1107.85596535226,959.263791786984,96.7763147213646,319.754597262328,124.746776641256,0,24800.1905874638,244.327383592765,90.5843197210178,22.6460799302545,261.078284973039
"45",215.058477158588,710.565771694062,202.329670492823,18.4287313708912,1155.20493063081,959.434033941673,104.468415301098,319.811344647224,113.440614710002,0,24894.9886005766,244.435639006991,91.0483517217702,22.7620879304426,269.523289603012
"46",232.152034002439,710.691876993832,199.636402131472,219.439401937721,1429.05718427379,1109.59424344313,119.56406290605,369.864747814377,120.245588154082,0,24986.9439491048,242.85795318732,89.8363809591623,22.4590952397906,299.97806110992
"47",265.697917569001,821.921661809726,218.245921998311,209.602792264633,1502.83162061285,1185.14477189107,119.998289288398,395.048257297023,138.399717942893,0,25186.2559035605,255.651120939227,98.2106648992401,24.55266622481,279.925289923151
"48",266.66286508533,877.885016215608,239.199594642643,-1.90904910771255,1266.8900187819,1088.25619841764,101.397219981333,362.752066139213,136.206706944014,0,25436.4356331935,275.828088065966,107.639817589189,26.9099543972973,256.464577242
"49",225.327155514074,806.115702531585,211.411748796932,-31.1674441298812,1120.0058354626,1018.81349345012,104.352170580542,339.604497816706,124.946751249786,0,25609.7978037469,266.442120475841,95.1352869586196,23.7838217396549,270.565385321944
"50",231.893712401205,754.676661814902,220.081974414206,-71.4176487661527,1115.32852439937,938.863922156556,94.4548393999061,312.954640718852,110.818093316487,0,25728.0143083846,265.489387276471,99.0368884863927,24.7592221215982,263.888847867795
"51",209.899643110903,695.454757153005,180.109252806543,36.9175456653675,1092.53631456632,938.829470784373,96.2371746117484,312.943156928124,117.367153649675,0,25785.3802359919,240.152067161041,81.0491637629442,20.2622909407361,239.025185577732
"52",213.860388026108,695.429237618054,187.690960050234,313.793484309992,1466.34378345869,1177.85600283551,112.87837932282,392.618667611836,119.80440582231,0,25841.1034019908,233.079507992427,84.4609320226053,21.1152330056513,295.955181794945
"53",250.8408429396,872.485928026302,221.139246742576,-61.855576218454,1191.65105901658,1057.67016845171,111.189135039318,352.556722817238,121.657677141091,0,26069.8004227185,252.330773061634,99.5126610341593,24.8781652585398,284.23588544127
"54",247.08696675404,783.459384038306,220.10353789136,-195.235943180832,1007.80305401551,861.562770969782,88.1817061767985,287.187590323261,121.181115104725,0,26205.1447405176,260.500502791935,99.046592051112,24.761648012778,249.562909876765
"55",195.959347059552,638.194645162801,177.399996769167,230.993222634796,1331.83076192891,1077.36875784919,102.593339139863,359.122919283062,117.92703072954,0,26194.3633933413,235.731348369366,79.8299985461254,19.9574996365313,298.645341298976
"56",227.985198088583,798.050931740138,214.442218530891,-15.7026641241066,1218.33660066145,1036.0558622948,94.4046063887625,345.351954098266,105.990962746737,0,26341.0019193968,248.028588842227,96.4989983389011,24.1247495847253,273.353421919156
"57",209.78801419725,767.448786885035,173.499566200117,-50.0348350471977,999.969009708422,937.580837690033,97.5174481478735,312.526945896678,119.131864746643,0,26454.5762766141,228.233225565649,78.0748047900529,19.5187011975132,226.555396575772
"58",216.705440328608,694.504324214839,197.267657796407,-160.670727041755,936.083003033527,804.620337624581,81.4308543919675,268.206779208194,114.433257523528,0,26492.9893933435,234.146747841479,88.7704460083833,22.1926115020958,234.242593578868
"59",180.957454204372,596.015064907097,166.035909201858,152.926145082539,1167.72221089447,953.430400177774,95.5583054045613,317.810133392591,109.183608240581,0,26433.610866431,216.370025116373,74.7161591408363,18.6790397852091,250.695853693484
"60",212.351789787914,706.244740872425,196.449574168647,68.590399216795,1231.41837458157,1005.55650771835,94.5975181170464,335.185502572785,101.395025203948,0,26484.1251596477,228.476445729149,88.4023083758912,22.1005770939728,265.166806862667
"61",210.21670692677,744.856672383966,175.594551390382,152.595872144903,1304.95562978782,1106.85972895181,112.190718731687,368.953242983937,112.80057815528,0,26571.463698151,219.949392638111,79.0175481256719,19.754387031418,290.791021816543
"62",249.312708292638,819.89609551986,211.915109131406,-30.8394229910495,1212.56331089498,1020.367574506,99.861571371802,340.122524835332,122.617967623105,0,26730.932744491,242.519983432614,95.3617991091326,23.8404497772831,259.300794123869
"63",221.914603048449,755.827832967405,185.36296907993,91.1716402247907,1187.15173995448,1032.23847798222,105.020278013855,344.079492660742,134.661104173281,0,26823.234695814,233.045293579892,83.4133360859683,20.8533340214921,234.269088760263
"64",233.378395586344,764.621094801648,209.730115701197,65.0499640666523,1217.6237676627,1029.72990327579,101.118669038996,343.243301091931,132.349918053529,0,26921.8899257328,244.830011465447,94.3785520655384,23.5946380163846,237.095953844635
"65",224.708153419991,762.762891315401,200.549113405588,-155.064817812889,868.653841000489,836.137434036242,92.3990525365967,278.712478012081,131.531278808363,0,27016.2557144886,243.526855056979,90.2471010325147,22.5617752581287,189.439839620865
"66",205.331227859104,619.361062249068,191.671939089267,-79.071399120695,912.372569665951,770.346297372484,96.5618029099635,256.782099124161,122.261545553674,0,26967.2822640861,237.542944728902,86.2523725901701,21.5630931475425,210.263535356719
"67",214.581784244363,570.626886942581,193.472671933043,-87.6722710350892,950.159361853584,732.827020069674,106.365584770192,244.275673356558,119.494071041395,0,26871.6434259296,236.505559329129,87.0627023698692,21.7656755924673,251.096512603857
"68",236.367966155983,542.83482968124,204.12674749884,54.8920948223061,1166.84757839177,802.26825494056,110.528981794509,267.422751646853,125.546908739204,0,26751.0771467693,243.54873713583,91.8570363744779,22.9642590936195,255.916477468683
"69",245.619959543353,594.272781437452,217.428193656738,15.3907443783963,1186.12046602912,832.465012265132,97.9736030135965,277.488337421711,126.458826250775,0,26683.5698852909,255.03552244309,97.8426871455321,24.460671786383,254.152374255706
"70",217.719117807992,616.640749826024,203.724503254463,86.186486726394,1235.40752451664,936.840134627779,107.597258357715,312.280044875926,116.134972732824,0,26639.8379420844,250.589216683424,91.6760264645084,22.9190066161271,284.259285492856
"71",239.105018572701,693.955655279836,211.041555335947,66.3019908412453,1265.60049169953,974.655745733991,104.689837818895,324.885248577997,117.649914670608,0,26673.3733131231,254.059895439607,94.9686999011764,23.7421749752941,262.177762884016
"72",232.644084041989,721.967219062216,205.530909725014,47.2585330330213,1232.73333233492,999.556775532695,104.1846622926,333.185591844232,118.929544211822,0,26733.8920199925,252.985349378654,92.4889093762563,23.1222273440641,273.149032200765
"73",231.521471761333,740.412426320515,196.8453838627,80.8357633925655,1222.5092811495,1035.5865314911,117.27873989772,345.195510497032,127.992917636038,0,26811.1971160063,245.860864831268,88.5804227382148,22.1451056845537,279.416436249747
"74",260.619421994934,767.10113443785,241.712181682864,3.34039544185773,1325.28657970835,1014.09971021569,118.445036494318,338.033236738562,117.81681347758,0,26912.0854747607,271.164337934029,108.770481757289,27.1926204393222,294.023208210285
"75",263.211192209596,751.184970530137,215.571751734081,-34.4297765044495,1164.80435743305,943.025043809638,113.570327218034,314.341681269879,136.440487835459,0,26995.2722036978,266.38526042476,97.0072882803363,24.2518220700841,270.302566612341
"76",252.378504928964,698.53706948862,231.361049666312,141.07285453312,1422.45051718188,1059.41792227885,121.964410745021,353.139307426285,129.328079484386,0,27024.7994657335,274.235092641278,104.112472349841,26.0281180874601,310.439562344761
"77",271.032023877824,784.754016502855,230.028219829866,53.8232829485177,1313.06867856093,1038.84346947718,117.68420606312,346.281156492395,140.353328396689,0,27137.9912955032,274.963273990094,103.51269892344,25.8781747308599,266.714709635218
"78",261.520457918043,769.51368109421,236.093593296741,93.9719106958084,1360.23313000938,1064.54641253918,120.395883476734,354.848804179726,136.676977309977,0,27233.2189678062,280.691579345218,106.242116983533,26.5605292458834,271.684930375824
"79",267.546407726075,788.552898177169,228.384425340527,33.8635190655919,1241.11550439989,1019.6100018858,123.17671761607,339.870000628601,146.229513606162,0,27345.5395056555,279.236522872306,102.772991403237,25.6932478508093,258.224190546885
"80",273.726039146823,755.266668063559,251.33692131216,48.5782858947284,1363.03518146218,1039.51044495729,125.673878189289,346.50348165243,138.104316009741,0,27421.8945762134,292.948945838246,113.101614590472,28.275403647618,309.591415936553
"81",279.275284865087,770.007737005399,240.844158726652,-128.046300502473,1067.70476144068,865.339702360313,109.899083861046,288.446567453438,145.597361677584,0,27511.1304823516,292.527319757985,108.379871426993,27.0949678567483,228.656592201019
"82",244.22018635788,640.99237211875,229.275993265567,9.7279367771904,1158.05164654743,884.035613443166,118.607751835708,294.678537814389,133.25358621829,0,27471.054941441,282.944278391529,103.174196969505,25.7935492423763,273.096797501032
"83",263.572781857128,654.841195143086,221.784369502796,75.0763016491354,1239.79239057788,926.8603807687,130.50306651162,308.953460256233,145.912415768123,0,27445.92753049,276.750579457739,99.8029662762583,24.9507415690646,279.212795508047
"84",290.006814470267,686.563245013852,259.759209242136,-263.653360194129,978.812664532626,699.698406038647,106.476196945917,233.232802012882,143.912349433701,0,27452.4609199039,298.005946024878,116.891644158961,29.2229110397403,250.229909918415
"85",236.613770990926,518.295115584183,224.535732249807,7.51596219664551,1121.48018606075,761.130433065141,107.311291479905,253.710144355047,129.522314422605,0,27293.3664291756,284.374398803547,101.041079512413,25.2602698781032,260.388705665073
"86",238.469536622012,563.800320788993,210.938082823878,200.917546690906,1427.92642991419,997.420921240537,124.048723443693,332.473640413512,130.570088523239,0,27182.6493961608,268.758468928165,94.9221372707452,23.7305343176863,346.471039510618
"87",275.663829874873,738.830312030028,226.311806307367,178.337566699592,1413.28811791279,1065.23123018879,125.340873089392,355.077076729596,149.526831524416,0,27246.7799277256,271.447420962209,101.840312838315,25.4600782095788,249.170853801366
"88",278.535273531983,789.060170510213,246.84704279763,-121.977897370549,1073.86662687966,898.378726473184,115.433231245874,299.459575491061,150.2759468706,0,27358.9429256031,286.354345217111,111.081169258933,27.7702923147333,240.166335009456
"89",256.518291657498,665.465723313469,244.340528252524,-8.23891539894693,1183.62469863829,904.700521774318,122.89978688933,301.566840591439,133.747624506669,0,27346.8665258775,291.489746871561,109.953237713636,27.4883094284089,290.558611646017
"90",273.110637531845,670.148534647643,235.006215821128,180.691185079375,1487.68498043383,1064.88863834729,142.646681816476,354.962879449096,141.603404766438,0,27339.8535634086,287.850823475061,105.752797119507,26.4381992798769,348.639345344365
"91",316.992626258836,788.806398775768,275.617129930102,23.8065722061785,1432.68894889919,1027.506836118,129.296041317068,342.502278706001,147.834424345161,0,27449.5845325004,314.493529416829,124.027708468546,31.0069271171365,298.606247368409
"92",287.324536260151,761.116174902225,261.354096966779,34.4818354660863,1381.67463365718,1032.01173084167,124.682579062702,344.003910280558,141.805483800433,0,27528.9268219234,314.010720977878,117.609343635051,29.4023359087627,307.764135079023
"93",277.072397917116,764.453133956796,225.744974063236,136.956555376902,1315.93326755247,1062.63894784074,135.231782476249,354.21298261358,162.603855686811,0,27610.3593071549,292.756310991757,101.585238328456,25.3963095821141,262.679619950937
"94",300.515072169442,787.139961363512,270.771140371382,-212.719131421042,1001.00624278143,816.68722861033,117.145634014237,272.229076203443,158.911641013284,0,27711.8281000239,311.979733033674,121.847013167122,30.4617532917805,231.138997888679
"95",260.323631142748,604.953502674318,252.627371796261,-92.7646899440175,1155.61200815553,829.294979711057,134.453021694128,276.431659903686,137.417695098043,0,27631.6405326226,308.715566736863,113.682317308317,28.4205793270793,364.933697195282
"96",298.784492653618,614.292577563746,244.011192217522,-141.12471848931,1021.30595532276,691.103600429109,108.716891370958,230.367866809703,159.262406366058,0,27562.5902035568,302.173582751043,109.805036497885,27.4512591244713,229.894723704492
"97",241.593091935463,511.928592910451,229.388268770838,-14.9609427633025,1070.26331628337,726.863244731243,114.297447800808,242.287748243748,144.440566977501,0,27394.3451759576,288.298907697915,103.224720946877,25.8061802367193,251.774262941915
"98",253.994328446241,538.417218319439,222.266867622011,152.122463292666,1352.35649022282,912.697912436844,140.936227172454,304.232637478948,147.990259111832,0,27256.3637135612,278.324472499613,100.020090429905,25.0050226074762,338.502584858974
"99",313.191615938788,676.072527730995,267.382812301659,-28.0541965730516,1286.96469910861,860.031844413749,129.455623306176,286.67728147125,159.137616001311,0,27257.3712396003,304.565307827721,120.322265535747,30.0805663839366,279.123029093055
"100",287.679162902613,637.060625491666,253.452625960484,-33.2550223301625,1162.23744430761,807.978127896923,122.187789954808,269.326042632308,161.428078828672,0,27219.8800458827,306.089881256066,114.053681682218,28.5134204205545,245.276775576305
"101",271.528422121796,598.502316960684,255.007673018341,-59.863404567986,1117.36049549907,776.784872978511,113.729172295569,258.928290992837,147.608389807219,0,27145.4223591726,308.632371044294,114.753452858253,28.6883632145633,258.594378338913
"102",252.731493990154,575.396202206304,234.501893475048,-31.9022421770325,1101.73630315963,780.461264241175,126.867823194703,260.153754747058,137.633567254872,0,27050.0510708169,295.116264074608,105.525852063771,26.3814630159429,274.655418949097
"103",281.92849598823,578.119454993463,225.662417269607,138.153196495317,1309.90291229113,881.465687098515,138.838807145493,293.821895699505,162.886016158802,0,26959.3744888691,284.063561235177,101.548087771323,25.3870219428308,279.042460037839
"104",308.53068254554,652.9375459989,252.275869831756,119.780303569941,1320.72489710973,914.789909128175,127.69909479155,304.929969709392,185.134312245134,0,26944.4660549185,296.282281664762,113.52414142429,28.3810353560726,251.657900511709
"105",283.775766203444,677.622154909759,254.318599637933,16.3640416731249,1165.75094933291,897.436759793748,116.372789261033,299.145586597916,183.034919694827,0,26954.5749715042,302.350777040643,114.44336983707,28.6108424592674,271.796224777529
"106",258.60619835785,664.767970217591,245.558739118819,-19.9501177488332,1112.51693456769,885.875947630825,123.375060494534,295.291982543608,167.152274859088,0,26951.7690521624,299.95991113218,110.501432603469,27.6253581508671,288.290872178929
"107",274.166801098964,656.204405652463,254.965694127559,13.6456536753181,1207.89563205459,900.124823475904,128.575124343914,300.041607825301,155.749630544002,0,26940.5596306174,305.18707648776,114.734562357402,28.6836405893504,294.774440305029
"108",285.722498542031,666.75912850067,240.038851679854,-159.377771609017,955.51497076913,749.394488603652,115.193120012224,249.798162867884,169.860541905978,0,26940.3590793506,299.12475769544,108.017483255934,27.0043708139835,265.046744490125
"109",255.984711138275,555.107028595298,249.67759830563,-95.8115013815433,1017.1440951003,711.547846515741,113.948444139912,237.182615505247,147.448213645975,0,26829.9460270588,300.635555034288,112.354919237533,28.0887298093834,263.755760580085
"110",253.218764755361,527.072478900549,220.743831804366,-77.7644051725586,979.744414154534,681.574973468083,116.571682153191,227.191657822694,151.84197222388,0,26694.6794956438,282.811530745741,99.3347243119645,24.8336810779911,259.040051887449
"111",259.048182562646,504.870350717098,232.848478718559,10.9773458140642,1118.36015314545,734.381989822528,118.390675844541,244.793996607509,149.226251827721,0,26540.5172273142,281.999438344706,104.781815423351,26.1954538558379,265.906536472819
"112",263.090390765646,543.986659127798,240.946272302949,-92.7937172568183,1012.37919448018,688.075607062601,110.248048849189,229.358535687534,142.049502810067,0,26428.8567831053,286.886309881444,108.425822536327,27.1064556340817,257.294957857099
"113",244.995664109309,509.685634861186,216.731399789923,-32.1971966875535,1015.59384026421,702.016062306471,112.123430640248,234.005354102157,143.105058221147,0,26286.1677718469,274.365030176434,97.5291299054655,24.3822824763664,251.288271004631
"114",249.163179200552,520.011898004794,225.636524407082,-115.659689311923,944.968255758896,651.868173486726,105.922303130617,217.289391162242,138.894938539474,0,26157.0248470025,274.346309283753,101.536435983187,25.3841089957967,246.30938476571
"115",235.382895845815,482.865313693871,207.773348763612,53.5830238253793,1074.5080151996,736.62583233859,110.58458090042,245.541944112863,140.36902917755,0,25994.6766604425,262.816388861874,93.4980069436254,23.3745017359064,246.646188226369
"116",245.743513112044,545.648764695252,216.595270985544,66.3941575991428,1242.65012654425,877.340302680038,133.683677861916,292.446767560013,142.235479105526,0,25897.9003498253,263.633233806298,97.4678719434948,24.3669679858737,361.386468744999
"117",297.074839693146,649.881705688917,247.725224702259,61.3521242568931,1314.46626882988,911.50663592215,142.299069169938,303.835545307383,158.781044818321,0,25906.1912691644,285.294997086699,111.476351116016,27.8690877790041,309.270217859186
"118",316.220153710973,675.190100683074,263.722588686685,-135.084640172723,1089.99026251028,764.239563681027,134.211280712988,254.746521227009,176.360062112929,0,25939.5892503585,305.16226447248,118.675164909008,29.668791227252,277.13356165487
"119",298.247290473307,566.103380504464,270.614390751241,-6.43972324515242,1217.22390231546,776.820180709375,126.941319227813,258.940060236458,170.785552903273,0,25864.2816752585,318.037625666574,121.776475838059,30.4441189595146,292.362625334293
"120",282.091820506252,575.422356081018,260.245157422549,-68.3345309228559,1108.58090532671,744.915433620885,121.018167119145,248.305144540295,161.169969468569,0,25800.042481406,315.832188202832,117.110320840147,29.2775802100367,282.891845246905
"121",268.929260264766,551.789210089544,248.578763446397,43.4628483397529,1241.1393051431,839.42587769292,128.981976785864,279.80862589764,151.520305717381,0,25714.3622415705,309.996126686814,111.860443550879,27.9651108877197,326.681214127981
"122",286.626615079698,621.7969464392,259.841933379617,25.2771392830278,1271.00864523797,866.710096439108,133.263993000481,288.903365479703,146.394301742247,0,25698.954037405,311.454457640026,116.928870020828,29.2322175052069,301.171107204204
"123",296.142206667736,642.007478843783,253.491811073639,136.2129341663,1424.98747481124,978.261919716337,149.396114664714,326.087306572112,156.26182903115,0,25704.3030662963,309.264365076734,114.071314983138,28.5178287457844,340.480510170401
"124",331.991365921586,724.638459049139,272.101895642248,-212.640580256872,1008.35965741344,730.82719680025,105.917373307889,243.609065600083,179.550889022802,0,25790.9025534694,322.50186102084,122.445853039011,30.6114632597529,237.770938238803
"125",235.371940684198,541.353479111297,232.491307787207,-147.017762699172,887.143902515783,663.757937815171,112.780181592252,221.25264593839,155.988186504033,0,25695.1424531005,300.687710592555,104.621088504243,26.1552721260608,266.999645881159
"126",250.622625760561,491.672546529756,232.041443750513,-20.831113221562,1068.47337679517,713.785738579934,126.823339064347,237.928579526645,146.606587891144,0,25552.6030256422,289.09626414647,104.418649687731,26.1046624219327,297.650635778351
"127",281.829642365217,528.730176725877,231.198320192409,-41.4198194363162,1036.68807162142,672.012095535438,115.547880889527,224.004031845146,166.164966825025,0,25450.2453701384,285.83754531185,104.039244086584,26.009811021646,243.158991315882
"128",256.773068643393,497.786737433658,236.985883029281,75.8735303547939,1226.28268331666,807.496438618574,127.605161438239,269.165479539525,157.312522036932,0,25319.7833735121,288.302361205768,106.643647363176,26.6609118407941,322.229397361639
"129",283.56702541831,598.145510087833,253.485340066396,46.6315636453544,1311.97326075439,887.388788047238,146.793383275787,295.796262682413,155.868938096185,0,25291.4091595191,300.372083319428,114.068403029878,28.5171007574695,357.118992713265
